"lat_bin","lon_bin","geartype","fishing_hours"
-10.19,136.4,"trawlers",1.51194444444444
-10.13,129.25,"drifting_longlines",5.92388888888889
-12.31,130.74,"trawlers",0.262083333333333
-12.3,130.73,"trawlers",0.25
-12.29,130.74,"trawlers",0.208333333333333
-12.29,130.75,"trawlers",0.244861111111111
-12.29,130.73,"trawlers",0.117083333333333
-12.28,130.78,"trawlers",0.178611111111111
-12.27,130.76,"trawlers",0.26
-10.25,136.46,"trawlers",1.51194444444444
-8.72,138.77,"trawlers",15.5554166666667
1.26,103.82,"purse_seines",0.683611111111111
1.3,103.72,"purse_seines",0.787222222222222
1.31,103.72,"purse_seines",5.82416666666666
1.26,103.75,"purse_seines",2.48305555555556
1.3,103.72,"purse_seines",2.58444444444444
-2.51,86.72,"drifting_longlines",1.92527777777778
-2.49,86.18,"drifting_longlines",4.69055555555556
-2.48,86.13,"drifting_longlines",2.28041666666667
-2.48,86.28,"drifting_longlines",5.89819444444444
-2.47,86.49,"drifting_longlines",4.71430555555556
-2.37,86.71,"drifting_longlines",0.823611111111111
-2.36,86.71,"drifting_longlines",2.23055555555556
-2.32,86.1,"drifting_longlines",4.94902777777778
2.82,86.62,"drifting_longlines",1.70347222222222
-2.3,86.71,"drifting_longlines",1.36777777777778
-2.24,86.09,"drifting_longlines",5.87541666666667
-9.86,87.54,"drifting_longlines",3.2025
2.95,86.56,"drifting_longlines",2.31527777777778
-2.17,86.72,"drifting_longlines",2.71652777777778
-2.16,86.75,"drifting_longlines",2.52763888888889
-9.62,87.38,"drifting_longlines",4.87430555555556
3.19,86.57,"drifting_longlines",1.81847222222222
3.19,86.59,"drifting_longlines",1.07888888888889
3.21,86.59,"drifting_longlines",0.855694444444444
3.27,86.58,"drifting_longlines",0.811388888888889
-9.49,87.43,"drifting_longlines",3.16388888888889
3.32,86.6,"drifting_longlines",0.901527777777778
3.42,86.64,"drifting_longlines",1.04458333333333
-9.34,87.42,"drifting_longlines",2.20333333333333
3.5,86.65,"drifting_longlines",1.63819444444444
-9.29,87.44,"drifting_longlines",1.02819444444444
-9.29,87.59,"drifting_longlines",1.86138888888889
-9.29,87.41,"drifting_longlines",0.9775
-9.29,87.43,"drifting_longlines",0.0772222222222222
3.52,86.68,"drifting_longlines",0.593055555555555
-9.28,87.65,"drifting_longlines",0.454027777777778
3.53,86.69,"drifting_longlines",0.394583333333333
-9.27,87.65,"drifting_longlines",0.522638888888889
3.59,86.71,"drifting_longlines",0.789722222222222
-9.2,87.64,"drifting_longlines",1.36236111111111
3.67,86.74,"drifting_longlines",0.905833333333333
-9.08,87.63,"drifting_longlines",1.72944444444444
3.74,86.78,"drifting_longlines",1.40861111111111
-9.03,87.64,"drifting_longlines",2.71444444444444
3.78,86.78,"drifting_longlines",1.00444444444444
3.81,86.83,"drifting_longlines",0.920555555555556
3.84,86.92,"drifting_longlines",2.72166666666667
-8.92,87.64,"drifting_longlines",2.54013888888889
3.91,87.01,"drifting_longlines",1.80666666666667
3.92,87.01,"drifting_longlines",0.768055555555556
-13.99,109.27,"drifting_longlines",2.60458333333333
-13.95,109.18,"drifting_longlines",3.99986111111111
-3.12,86.6,"drifting_longlines",3.92041666666667
-3.1,86.5,"drifting_longlines",3.93833333333333
-3.02,86.6,"drifting_longlines",1.05097222222222
-2.97,86.62,"drifting_longlines",0.966527777777778
-2.88,86.5,"drifting_longlines",0.898611111111111
-2.86,86.51,"drifting_longlines",5.12013888888889
-2.83,86.5,"drifting_longlines",1.00597222222222
-2.75,86.68,"drifting_longlines",2.73888888888889
-2.7,86.69,"drifting_longlines",0.786111111111111
-2.69,86.66,"drifting_longlines",1.85041666666667
-2.68,86.72,"drifting_longlines",1.44902777777778
-2.59,86.5,"drifting_longlines",2.71041666666667
1.3,103.72,"purse_seines",1.42861111111111
