"","lat_bin","lon_bin","geartype","fishing_hours"
"41",-12.26,130.81,"trawlers",0.27125
"42",-12.25,130.82,"trawlers",0.270833333333333
"43",-12.24,130.82,"trawlers",0.275138888888889
"45",-12.23,130.83,"trawlers",0.520694444444444
"46",-12.23,130.82,"trawlers",0.270555555555556
"47",-12.22,130.84,"trawlers",0.258194444444444
"50",-12.21,130.83,"trawlers",0.220833333333333
"51",-12.2,130.84,"trawlers",0.27125
"52",-12.18,130.85,"trawlers",0.308472222222222
"53",-12.16,130.85,"trawlers",0.262083333333333
"54",-12.15,130.87,"trawlers",0.265555555555556
"55",-12.13,130.88,"trawlers",0.266805555555556
"58",-9.52,135.81,"trawlers",17.3947222222222
"63",-11.8,125.62,"drifting_longlines",11.6302777777778
"64",-11.73,125.68,"drifting_longlines",9.14305555555556
"115",1.33,103.61,"trawlers",0.217638888888889
"264",1.2,103.84,"purse_seines",10.2397222222222
"265",1.21,103.82,"purse_seines",1.44041666666667
"268",1.22,103.81,"purse_seines",0.921944444444444
"271",1.23,103.81,"purse_seines",9.29597222222222
"276",1.25,103.78,"purse_seines",2.2575
"280",1.28,103.73,"purse_seines",2.81472222222222
"301",-5.96,106.84,"purse_seines",0.404027777777778
"314",-10.24,93.66,"drifting_longlines",0.545277777777778
"315",-7.67,86.89,"drifting_longlines",1.08819444444444
"316",-7.66,86.89,"drifting_longlines",0.89
"318",-10.17,93.72,"drifting_longlines",0.687222222222222
"320",-10.15,93.73,"drifting_longlines",0.250416666666667
"321",-10.14,93.74,"drifting_longlines",0.114166666666667
"322",-10.13,93.74,"drifting_longlines",0.108055555555556
"323",-10.12,93.74,"drifting_longlines",0.25125
"324",-10.1,93.76,"drifting_longlines",0.350277777777778
"325",-7.54,86.89,"drifting_longlines",1.23166666666667
"326",-10.08,93.77,"drifting_longlines",0.345555555555556
"327",-10.05,93.8,"drifting_longlines",3.95819444444444
"328",-10.05,93.79,"drifting_longlines",0.338472222222222
"329",-7.49,86.89,"drifting_longlines",0.5
"330",-10.03,93.79,"drifting_longlines",0.348888888888889
"331",-7.47,86.89,"drifting_longlines",0.521111111111111
"332",-10.01,93.81,"drifting_longlines",0.34875
"333",-10,93.83,"drifting_longlines",0.392638888888889
"334",-9.98,93.82,"drifting_longlines",0.331944444444444
"335",-7.42,86.87,"drifting_longlines",4.22583333333333
"336",-7.41,87.32,"drifting_longlines",5.84902777777778
"337",-9.96,93.84,"drifting_longlines",0.326527777777778
"338",-9.95,93.85,"drifting_longlines",0.327777777777778
"339",-9.93,93.87,"drifting_longlines",0.251111111111111
"341",-9.92,93.88,"drifting_longlines",0.112777777777778
"342",-9.92,93.86,"drifting_longlines",0.333194444444444
"343",-9.92,93.87,"drifting_longlines",0.0140277777777778
