"lat_bin","lon_bin","geartype","fishing_hours"
-12.69,95.44,"drifting_longlines",7.40527777777778
-12.45,95.63,"drifting_longlines",5.99305555555556
-9.66,132.25,"drifting_longlines",1.47902777777778
-9.64,132.33,"drifting_longlines",4.35402777777778
-9.59,132.32,"drifting_longlines",4.19263888888889
-9.54,132.62,"drifting_longlines",7.59513888888889
-12.91,95.53,"drifting_longlines",0.946944444444444
-12.91,95.52,"drifting_longlines",2.46972222222222
-12.85,95.58,"drifting_longlines",1.75541666666667
-7.57,137.03,"trawlers",1.27986111111111
-7.3,137.07,"trawlers",5.88347222222222
-8.28,136.56,"trawlers",0.400138888888889
-8.24,136.53,"trawlers",4.61541666666667
-8.15,136.47,"trawlers",7.59125
-8.05,136.53,"trawlers",10.8148611111111
-3.98,122.58,"drifting_longlines",29.0522222222222
-6.04,107.49,"trawlers",10.02375
-5.92,107.74,"trawlers",2.20138888888889
-5.91,107.73,"trawlers",6.61944444444445
-8.93,94.34,"drifting_longlines",2.47208333333333
-8.88,94.43,"drifting_longlines",2.5275
-8.78,94.51,"drifting_longlines",5.17611111111111
-8.77,94.15,"drifting_longlines",7.66569444444444
-8.77,94.52,"drifting_longlines",0.796111111111111
-8.77,94.51,"drifting_longlines",0.0420833333333333
-8.71,94.57,"drifting_longlines",3.33152777777778
-8.69,94.57,"drifting_longlines",2.38888888888889
-3.32,85.51,"drifting_longlines",4.92180555555556
-3.31,85.58,"drifting_longlines",4.9675
-3.31,85.61,"drifting_longlines",1.46666666666667
-3.29,85.74,"drifting_longlines",0.518333333333333
-3.29,85.72,"drifting_longlines",1.56097222222222
-3.29,85.73,"drifting_longlines",0.421805555555556
-3.28,85.88,"drifting_longlines",0.940416666666667
-3.28,85.86,"drifting_longlines",1.01152777777778
-3.25,85.92,"drifting_longlines",0.815416666666667
-3.16,85.9,"drifting_longlines",2.62319444444444
-3.13,85.92,"drifting_longlines",0.921944444444444
-2.97,85.87,"drifting_longlines",1.51111111111111
-2.97,85.89,"drifting_longlines",2.70569444444444
-2.76,85.05,"drifting_longlines",0.148472222222222
-2.76,85.03,"drifting_longlines",0.789722222222222
-2.76,85.06,"drifting_longlines",0.774166666666667
-2.76,85.02,"drifting_longlines",1.53194444444444
-2.7,85.16,"drifting_longlines",1.70527777777778
-2.66,85.16,"drifting_longlines",1.84013888888889
-2.64,85.19,"drifting_longlines",2.72680555555556
-2.64,85.18,"drifting_longlines",1.80847222222222
-2.62,85.21,"drifting_longlines",1.85972222222222
-10.24,89.5,"drifting_longlines",6.62805555555556
-10.74,89.19,"drifting_longlines",0.572361111111111
-10.74,89.2,"drifting_longlines",0.461111111111111
-10.74,89.18,"drifting_longlines",0.772361111111111
-10.73,89.17,"drifting_longlines",0.825138888888889
-10.73,89.16,"drifting_longlines",1.5875
-10.72,89.17,"drifting_longlines",1.84027777777778
-10.64,89.25,"drifting_longlines",5.18027777777778
-10.63,89.23,"drifting_longlines",1.74291666666667
-10.51,89.29,"drifting_longlines",1.67486111111111
-10.4,89.34,"drifting_longlines",2.47402777777778
