"lat_bin","lon_bin","geartype","fishing_hours"
-12.5,130.88,"trawlers",0.111805555555556
-12.5,130.87,"trawlers",2.11791666666667
-7.64,136.59,"trawlers",4.49111111111111
-6.53,138.06,"trawlers",17.2643055555556
-8.78,137.85,"trawlers",11.4216666666667
-8.74,137.8,"trawlers",8.28486111111111
-8.74,137.93,"trawlers",1.39388888888889
-8.74,138,"trawlers",7.04958333333333
-8.44,136.69,"trawlers",5.93347222222222
-8.43,136.6,"trawlers",7.08583333333333
-8.4,136.6,"trawlers",5.45347222222222
-8.39,136.6,"trawlers",3.66541666666667
-8.38,136.61,"trawlers",4.78069444444444
-8.38,136.68,"trawlers",10.9993055555556
-8.37,136.63,"trawlers",11.8581944444444
-8.37,136.61,"trawlers",6.23152777777778
-8.36,136.59,"trawlers",6.36083333333333
-8.32,136.57,"trawlers",6.35138888888889
-8.32,136.61,"trawlers",1.42847222222222
-8.29,136.5,"trawlers",10.9922222222222
-6.05,107.94,"trawlers",3.65847222222222
-5.97,107.75,"trawlers",4.48055555555556
-5.87,107.44,"trawlers",11.5398611111111
-5.87,107.74,"trawlers",2.14694444444444
-5.82,107.49,"trawlers",1.84013888888889
-3.22,116.4,"drifting_longlines",4.14652777777778
-3.21,116.4,"drifting_longlines",4.15472222222222
2.68,138.86,"drifting_longlines",4.54986111111111
2.68,139.06,"drifting_longlines",5.88583333333333
2.76,139.06,"drifting_longlines",1.27986111111111
2.79,138.96,"drifting_longlines",5.39666666666667
2.82,138.86,"drifting_longlines",5.91180555555556
2.84,139.04,"drifting_longlines",1.44763888888889
