"lat_bin","lon_bin","geartype","fishing_hours","sst","chlorophyll"
-10.14,130.64,"trawlers",9.60791666666667,30.75,0.379986768556853
-10.08,130.62,"trawlers",0.14375,30.75,0.379986768556853
-10.08,130.61,"trawlers",0.735416666666667,30.75,0.379986768556853
-12.58,124.01,"drifting_longlines",0.8375,30.2600002288818,0.108878201618791
-12.58,124.05,"drifting_longlines",0.516805555555556,30.2600002288818,0.108878201618791
-12.57,123.99,"drifting_longlines",3.82930555555556,30.3799991607666,0.0942077755129763
-12.56,124.11,"drifting_longlines",1.06652777777778,30.2600002288818,0.108878201618791
-12.56,124.1,"drifting_longlines",0.704166666666667,30.2600002288818,0.108878201618791
-12.51,124.17,"drifting_longlines",5.84236111111111,30.2600002288818,0.108878201618791
-9.95,136.68,"trawlers",0,30.4299983978271,0.278647989034653
-12.49,124.18,"drifting_longlines",1.39611111111111,30.4200000762939,0.108878201618791
-9.91,136.68,"trawlers",0,30.4299983978271,0.278647989034653
-12.46,130.85,"trawlers",0,30.1299991607666,NA
-12.46,130.84,"drifting_longlines",0,30.1299991607666,NA
-12.46,130.84,"trawlers",0,30.1299991607666,NA
-9.9,136.67,"trawlers",0,30.4299983978271,0.278647989034653
-9.9,135.64,"trawlers",0,30.6199989318848,0.300761505961418
-12.42,126.09,"drifting_longlines",0,30.7600002288818,NA
-12.42,126.15,"drifting_longlines",0,30.7600002288818,NA
-12.42,126.13,"drifting_longlines",0,30.7600002288818,NA
-12.41,126.6,"drifting_longlines",0,30.8400001525879,NA
-12.38,128.17,"drifting_longlines",0,31.2899990081787,0.191586607268878
-9.79,136.67,"trawlers",0,30.4299983978271,0.278647989034653
-9.77,135.85,"trawlers",2.50472222222222,30.5699996948242,0.300761505961418
-9.73,136.97,"trawlers",4.40402777777778,30.4099998474121,0.278647989034653
-9.68,136.65,"trawlers",4.38305555555556,30.3699989318848,0.278647989034653
-9.67,135.88,"trawlers",6.2625,30.5299987792969,0.300761505961418
-9.55,136.22,"trawlers",8.90375,30.4699993133545,0.278647989034653
-11.7,126.77,"drifting_longlines",7.64416666666667,30.769998550415,0.0969090014696121
-11.54,126.6,"drifting_longlines",2.19625,30.75,0.0969090014696121
-10.78,137.15,"trawlers",0,30.189998626709,NA
-10.6,136.84,"trawlers",0,30.1399993896484,0.22852182885011
-12.9,124.33,"drifting_longlines",11.3647222222222,30.1700000762939,0.108878201618791
-12.88,124.34,"drifting_longlines",0.961388888888889,30.1700000762939,0.108878201618791
-12.88,124.36,"drifting_longlines",5.93805555555556,30.1700000762939,0.108878201618791
1.14,103.75,"trawlers",0,NA,NA
1.15,103.77,"trawlers",0,NA,NA
1.15,103.76,"trawlers",0,NA,NA
1.16,103.79,"trawlers",0,NA,NA
1.16,103.71,"trawlers",0,29.3999996185303,NA
1.17,103.68,"trawlers",0,29.3999996185303,NA
1.17,103.81,"trawlers",0,NA,NA
1.18,103.85,"trawlers",0,NA,NA
