"lat_bin","lon_bin","geartype","fishing_hours","sst","chlorophyll"
-10.22,137.73,"trawlers",4.89027777777778,26.9099998474121,0.847567034840584
-10.22,137.72,"trawlers",0.367361111111111,26.9099998474121,0.847567034840584
-10.21,137.7,"trawlers",0.341944444444444,26.9099998474121,0.847567034840584
-10.21,138.07,"trawlers",5.87527777777778,26.9300003051758,0.515594001859426
-10.21,137.67,"trawlers",0.341666666666667,26.9099998474121,0.847567034840584
-10.21,137.73,"trawlers",0.165555555555556,26.9099998474121,0.847567034840584
-10.21,137.65,"trawlers",0.341527777777778,26.9099998474121,0.847567034840584
-10.2,137.63,"trawlers",5.70819444444444,26.9099998474121,0.847567034840584
7.86,98.22,"trawlers",0,29.5299987792969,0.380963687173921
7.87,98.21,"trawlers",0,29.5299987792969,0.380963687173921
7.88,98.21,"trawlers",0,29.5299987792969,0.380963687173921
7.9,98.21,"trawlers",0,29.5299987792969,0.380963687173921
7.91,98.21,"trawlers",0,29.5299987792969,0.380963687173921
7.92,98.21,"trawlers",0,29.5299987792969,0.380963687173921
7.94,98.21,"trawlers",0,29.5299987792969,0.380963687173921
7.95,98.21,"trawlers",0,29.5299987792969,0.380963687173921
7.96,98.38,"trawlers",0,NA,0.380963687173921
7.97,98.21,"trawlers",0,29.5299987792969,0.380963687173921
7.98,98.21,"trawlers",0,29.5299987792969,0.380963687173921
7.99,98.21,"trawlers",0,29.5299987792969,0.380963687173921
-12.47,130.85,"trawlers",0,29.1299991607666,1.68539050485961
-12.47,130.82,"trawlers",0,29.1299991607666,1.68539050485961
-12.46,130.84,"trawlers",0,29.1299991607666,1.68539050485961
-12.46,130.85,"trawlers",0,29.1299991607666,1.68539050485961
-12.44,130.79,"trawlers",0,29.1299991607666,1.68539050485961
-12.42,130.78,"trawlers",0,29.1299991607666,1.68539050485961
-12.39,130.77,"trawlers",0,29.1299991607666,1.68539050485961
-12.38,130.77,"trawlers",0,29.1299991607666,1.68539050485961
-12.34,130.78,"trawlers",0,29.1299991607666,1.68539050485961
-2.09,105.14,"trawlers",0,28.9499988555908,NA
-12.31,130.79,"trawlers",0,29.1299991607666,1.68539050485961
-12.29,130.79,"trawlers",0,29.1299991607666,1.68539050485961
-12.27,130.81,"trawlers",0,29.1299991607666,1.68539050485961
-12.24,130.83,"trawlers",0,29,1.68539050485961
-12.21,130.85,"trawlers",0,29,1.68539050485961
-12.15,130.89,"trawlers",0,29,1.68539050485961
3.23,101.1,"trawlers",11.6219444444444,29.519998550415,NA
3.24,101.11,"trawlers",5.49972222222222,29.519998550415,NA
-12.12,130.91,"trawlers",0,29,1.68539050485961
3.26,100.99,"trawlers",15.89125,29.6499996185303,NA
-12.09,130.93,"trawlers",0,29,1.68539050485961
-12.07,130.95,"trawlers",0,29,1.68539050485961
-12.06,130.95,"trawlers",0,29,1.68539050485961
-12.05,130.98,"trawlers",0,29,1.68539050485961
3.32,100.94,"trawlers",11.0904166666667,29.6499996185303,NA
3.32,100.93,"trawlers",0.467222222222222,29.6499996185303,NA
-11.86,131.23,"trawlers",0,28.9499988555908,1.75607027909527
-11.83,131.26,"trawlers",0,28.8199996948242,1.75607027909527
1.06,122.86,"trawlers",0,29,0.163396561901047
1.2,103.85,"trawlers",0,NA,NA
1.21,103.83,"trawlers",0,NA,NA
1.21,103.84,"trawlers",0,NA,NA
1.21,103.82,"trawlers",0.553333333333333,NA,NA
1.21,103.78,"trawlers",0,NA,NA
1.21,103.86,"trawlers",0,NA,NA
1.21,103.89,"trawlers",0,NA,NA
1.22,103.75,"trawlers",0,NA,NA
1.22,103.67,"trawlers",0,28.7299995422363,NA
1.22,103.8,"trawlers",0,NA,NA
1.22,103.71,"trawlers",0,28.7299995422363,NA
1.22,103.87,"trawlers",0,NA,NA
1.22,103.73,"trawlers",0,28.7299995422363,NA
1.22,103.76,"trawlers",0,NA,NA
1.22,103.7,"trawlers",0,28.7299995422363,NA
1.23,103.91,"trawlers",0,NA,NA
1.23,103.8,"trawlers",0,NA,NA
1.23,103.9,"trawlers",0,NA,NA
1.24,103.78,"trawlers",0,NA,NA
1.24,103.65,"trawlers",0,28.7299995422363,NA
1.25,103.77,"trawlers",0,NA,NA
1.25,103.78,"trawlers",0,NA,NA
1.25,103.97,"trawlers",0,NA,NA
1.26,103.96,"trawlers",0,NA,NA
1.26,104,"trawlers",0,29.0900001525879,NA
1.27,104.04,"trawlers",0,29.0900001525879,NA
1.27,103.65,"trawlers",0,NA,NA
1.27,103.75,"trawlers",0,NA,NA
1.27,103.75,"trawlers",0,NA,NA
1.27,104,"trawlers",0,29.0900001525879,NA
1.28,103.74,"trawlers",0,NA,NA
1.28,104.03,"trawlers",0,29.0900001525879,NA
1.29,103.75,"trawlers",0,NA,NA
1.3,103.64,"trawlers",0,NA,NA
1.34,121.71,"trawlers",0,28.9799995422363,0.136780876713463
1.34,121.7,"trawlers",0,28.9799995422363,0.136780876713463
1.34,121.77,"trawlers",0,29.0399990081787,0.136780876713463
1.35,121.69,"trawlers",0,28.9799995422363,0.136780876713463
1.36,121.61,"trawlers",0,28.9799995422363,0.136780876713463
-14,137.01,"trawlers",0.508055555555556,26.0399990081787,0.22522579020623
1.37,121.45,"trawlers",0,29.0100002288818,0.136780876713463
-13.99,137.01,"trawlers",1.02027777777778,26.0399990081787,0.22522579020623
-13.99,137,"trawlers",11.0255555555556,26.0399990081787,0.22522579020623
-13.98,137,"trawlers",0.299861111111111,26.0399990081787,0.22522579020623
-13.98,137.01,"trawlers",0.0947222222222222,26.0399990081787,0.22522579020623
-13.97,139.28,"trawlers",0,27.5100002288818,0.176822273982595
-13.95,137,"trawlers",0,26.0399990081787,0.22522579020623
-13.86,137,"trawlers",0,26.0399990081787,0.22522579020623
-6.1,106.88,"trawlers",0,NA,NA
-13.72,139.71,"trawlers",0,27.5100002288818,0.176822273982595
-13.66,139.89,"trawlers",0,27.4699993133545,0.176822273982595
-13.64,139.94,"trawlers",0,27.4699993133545,0.176822273982595
-10.94,132.15,"trawlers",6.15430555555556,27.7999992370605,0.648207705584355
-10.93,132.17,"trawlers",0,27.7999992370605,0.648207705584355
-10.92,132.18,"trawlers",1.11694444444444,27.7999992370605,0.648207705584355
-10.92,132.19,"trawlers",0,27.7999992370605,0.648207705584355
-10.91,132.21,"trawlers",1.90430555555556,27.7999992370605,0.648207705584355
-10.91,132.23,"trawlers",0,27.7999992370605,0.648207705584355
-13.33,140.55,"trawlers",0,27.4899997711182,0.305150077007711
-13.3,140.6,"trawlers",0,27.4899997711182,0.305150077007711
-10.38,130.24,"trawlers",5.98152777777778,28.1399993896484,0.349528688221586
-10.37,130.24,"trawlers",6.48861111111111,28.1399993896484,0.349528688221586
-10.29,130.47,"trawlers",12.1663888888889,28.0599994659424,0.349528688221586
-10.28,138.35,"trawlers",2.42958333333333,27.0100002288818,0.515594001859426
-10.27,138.32,"trawlers",5.14013888888889,27.0100002288818,0.515594001859426
1.31,103.64,"fixed_gear",0,NA,NA
5.95,125.1,"purse_seines",0,28.3400001525879,NA
1.16,103.88,"purse_seines",0,NA,NA
1.17,103.88,"purse_seines",0,NA,NA
1.17,103.61,"purse_seines",0.437777777777778,28.7299995422363,NA
1.18,103.67,"purse_seines",0,28.7299995422363,NA
1.18,103.86,"purse_seines",0,NA,NA
1.18,103.64,"purse_seines",0.334166666666667,28.7299995422363,NA
1.18,103.66,"purse_seines",0.540416666666667,28.7299995422363,NA
1.18,103.62,"purse_seines",0.280138888888889,28.7299995422363,NA
1.19,103.86,"purse_seines",0,NA,NA
1.19,103.84,"purse_seines",0,NA,NA
1.19,103.85,"purse_seines",0,NA,NA
1.2,103.8,"purse_seines",0,NA,NA
1.2,103.83,"purse_seines",0,NA,NA
1.2,103.86,"purse_seines",0,NA,NA
1.2,103.84,"purse_seines",0,NA,NA
1.2,103.83,"purse_seines",0,NA,NA
1.2,103.63,"purse_seines",0,28.7299995422363,NA
1.2,103.83,"purse_seines",0,NA,NA
1.21,103.71,"purse_seines",0,28.7299995422363,NA
1.21,103.68,"purse_seines",0,28.7299995422363,NA
1.21,103.72,"purse_seines",0,28.7299995422363,NA
1.21,103.86,"purse_seines",0,NA,NA
1.21,103.81,"purse_seines",0,NA,NA
1.21,103.65,"purse_seines",0,28.7299995422363,NA
1.21,103.6,"purse_seines",0,28.7299995422363,NA
1.21,103.82,"purse_seines",0.860416666666667,NA,NA
1.21,103.78,"purse_seines",0,NA,NA
1.21,103.86,"purse_seines",0,NA,NA
1.22,103.68,"purse_seines",0,28.7299995422363,NA
1.22,103.69,"purse_seines",0,28.7299995422363,NA
1.22,103.71,"purse_seines",0,28.7299995422363,NA
1.22,103.87,"purse_seines",0,NA,NA
1.22,103.79,"purse_seines",0,NA,NA
1.22,103.8,"purse_seines",0,NA,NA
1.22,103.88,"purse_seines",0,NA,NA
1.22,103.75,"purse_seines",0,NA,NA
1.22,103.81,"purse_seines",0,NA,NA
1.23,103.79,"purse_seines",0,NA,NA
1.23,103.78,"purse_seines",0,NA,NA
1.23,103.89,"purse_seines",0,NA,NA
1.23,103.88,"purse_seines",0,NA,NA
1.23,103.71,"purse_seines",0,28.7299995422363,NA
1.23,103.65,"purse_seines",0,28.7299995422363,NA
1.23,103.92,"purse_seines",0,NA,NA
1.23,103.77,"purse_seines",0,NA,NA
1.24,103.77,"purse_seines",0,NA,NA
1.24,103.95,"purse_seines",0,NA,NA
1.24,103.74,"purse_seines",0,28.7299995422363,NA
1.24,103.73,"purse_seines",0,28.7299995422363,NA
1.24,103.65,"purse_seines",0,28.7299995422363,NA
1.24,103.78,"purse_seines",0,NA,NA
1.24,103.79,"purse_seines",0,NA,NA
1.25,103.77,"purse_seines",0,NA,NA
1.25,103.79,"purse_seines",0,NA,NA
1.25,103.77,"purse_seines",0,NA,NA
1.25,103.99,"purse_seines",0,NA,NA
1.25,103.76,"purse_seines",0,NA,NA
1.25,103.78,"purse_seines",0,NA,NA
1.25,103.89,"purse_seines",0,NA,NA
1.26,103.9,"purse_seines",0,NA,NA
1.26,103.76,"purse_seines",0,NA,NA
1.26,103.8,"purse_seines",0,NA,NA
1.26,103.82,"purse_seines",0,NA,NA
1.26,103.92,"purse_seines",0,NA,NA
1.26,103.76,"purse_seines",0,NA,NA
1.26,103.81,"purse_seines",0,NA,NA
