"lat_bin","lon_bin","geartype","fishing_hours"
-10.2,130.63,"trawlers",2.64319444444444
-10.2,130.62,"trawlers",0.170694444444444
-10.19,130.62,"trawlers",0.0997222222222222
-10.19,130.67,"trawlers",2.66791666666667
-10.18,130.62,"trawlers",0.208611111111111
-10.17,130.63,"trawlers",0.204166666666667
-10.17,130.67,"trawlers",0.295694444444444
-10.16,130.64,"trawlers",0.254444444444444
-10.16,130.66,"trawlers",0.237222222222222
-12.5,124.14,"drifting_longlines",4.09152777777778
-12.48,124.12,"drifting_longlines",0.295694444444444
-12.47,124.11,"drifting_longlines",0.174861111111111
-12.47,124.1,"drifting_longlines",0.104027777777778
-12.46,124.1,"drifting_longlines",0.216805555555556
-12.45,124.08,"drifting_longlines",0.450138888888889
-12.45,124.04,"drifting_longlines",0.459027777777778
-12.45,124.03,"drifting_longlines",0.208472222222222
-12.44,124.05,"drifting_longlines",0.4125
-12.31,125.04,"drifting_longlines",0.350555555555556
-12.3,125.08,"drifting_longlines",9.81666666666667
-12.3,125.05,"drifting_longlines",0.299722222222222
-12.29,125.06,"drifting_longlines",0.233194444444444
-12.29,125.04,"drifting_longlines",11.4405555555556
-12.29,125.08,"drifting_longlines",0.250277777777778
-12.28,125.06,"drifting_longlines",0.337222222222222
-12.27,125.06,"drifting_longlines",0.225
-10.59,133.9,"trawlers",12.57875
-10.49,128.59,"drifting_longlines",0.320694444444445
-10.48,128.58,"drifting_longlines",0.170694444444444
-10.48,128.57,"drifting_longlines",0.304444444444444
-10.48,128.56,"drifting_longlines",6.65486111111111
-10.46,128.57,"drifting_longlines",1.52652777777778
-10.41,130.55,"trawlers",6.17666666666667
-10.38,128.62,"drifting_longlines",0.258472222222222
-12.93,124.43,"drifting_longlines",3.14333333333333
-10.37,128.61,"drifting_longlines",1.42236111111111
-10.37,128.62,"drifting_longlines",1.93166666666667
-12.92,124.4,"drifting_longlines",0.212638888888889
-12.92,124.41,"drifting_longlines",0.166805555555556
-10.36,130.56,"trawlers",0.408611111111111
-10.36,128.62,"drifting_longlines",2.15791666666667
-12.91,124.39,"drifting_longlines",0.154027777777778
-12.91,124.38,"drifting_longlines",0.0958333333333333
-12.91,124.4,"drifting_longlines",0.424722222222222
-10.35,128.61,"drifting_longlines",0.429166666666667
-10.35,134.54,"trawlers",5.31666666666667
-12.9,124.37,"drifting_longlines",0.125
-12.9,124.65,"drifting_longlines",2.94666666666667
-12.9,124.36,"drifting_longlines",0.141666666666667
-12.89,124.64,"drifting_longlines",0.204166666666667
-12.89,124.35,"drifting_longlines",0.7625
-12.88,124.63,"drifting_longlines",3.95458333333333
-10.31,130.57,"trawlers",2.68055555555556
-10.28,128.6,"drifting_longlines",0.462361111111111
-10.26,128.61,"drifting_longlines",6.52986111111111
-10.25,134.56,"trawlers",6.87513888888889
-10.25,128.62,"drifting_longlines",0.175138888888889
1.32,103.61,"trawlers",2.07472222222222
1.34,103.62,"trawlers",0.475
5.07,134.49,"drifting_longlines",3.27388888888889
5.08,134.49,"drifting_longlines",0.208611111111111
5.56,95.31,"fixed_gear",0.666388888888889
5.58,95.27,"fixed_gear",0.333472222222222
5.58,95.27,"purse_seines",0.291666666666667
5.59,95.29,"fixed_gear",0.576944444444444
5.59,95.3,"fixed_gear",0.333333333333333
5.59,95.28,"fixed_gear",0.330277777777778
5.59,95.28,"purse_seines",0.3325
5.6,95.28,"fixed_gear",0.294444444444444
5.6,95.3,"fixed_gear",0.583611111111111
-7.15,112.66,"drifting_longlines",0.672083333333333
1.19,103.84,"purse_seines",0.299027777777778
1.2,103.86,"purse_seines",3.95388888888889
1.2,103.82,"purse_seines",0.316805555555556
1.2,103.83,"purse_seines",0.350138888888889
1.21,103.82,"purse_seines",5.68652777777778
1.21,103.74,"purse_seines",10.54125
1.21,103.83,"purse_seines",8.64347222222222
1.23,103.8,"purse_seines",0.353611111111111
1.23,103.79,"purse_seines",0.350138888888889
1.23,103.65,"fixed_gear",0.295694444444444
1.24,103.77,"purse_seines",0.262222222222222
1.24,103.65,"fixed_gear",0.772916666666667
1.25,103.77,"purse_seines",7.14708333333333
1.26,103.75,"purse_seines",0.257777777777778
1.3,103.72,"purse_seines",0.376805555555556
-6.08,106.89,"drifting_longlines",0.649444444444444
2.56,85.54,"drifting_longlines",11.7695833333333
-5.12,93.98,"drifting_longlines",1.21708333333333
-5.11,93.98,"drifting_longlines",0.343194444444444
-5.11,93.99,"drifting_longlines",0.694166666666667
-5.1,93.99,"drifting_longlines",2.76666666666667
-5.1,93.98,"drifting_longlines",0.252916666666667
2.6,85.47,"drifting_longlines",0.612222222222222
2.61,85.4,"drifting_longlines",2.79555555555556
2.61,85.46,"drifting_longlines",0.529305555555556
2.67,86.73,"drifting_longlines",0.0181944444444444
2.67,86.74,"drifting_longlines",1.74111111111111
-5.01,86.26,"drifting_longlines",0.220694444444444
2.68,86.73,"drifting_longlines",0.0581944444444444
2.68,86.74,"drifting_longlines",2.39180555555556
2.68,86.72,"drifting_longlines",0.433888888888889
-5,86.29,"drifting_longlines",0.299861111111111
2.69,86.72,"drifting_longlines",0.350972222222222
2.7,86.69,"drifting_longlines",0.241527777777778
2.71,86.68,"drifting_longlines",0.203055555555556
2.72,86.65,"drifting_longlines",0.134583333333333
2.72,86.66,"drifting_longlines",0.2375
2.73,86.63,"drifting_longlines",0.128055555555556
2.73,86.64,"drifting_longlines",0.154166666666667
2.74,86.62,"drifting_longlines",0.272361111111111
2.75,86.59,"drifting_longlines",0.274722222222222
2.76,86.57,"drifting_longlines",0.150138888888889
2.76,86.53,"drifting_longlines",0.37875
2.76,86.52,"drifting_longlines",0.652916666666667
2.76,86.58,"drifting_longlines",0.758611111111111
-4.92,88.85,"drifting_longlines",2.62069444444444
2.77,86.54,"drifting_longlines",0.789861111111111
2.77,86.53,"drifting_longlines",0.675277777777778
2.77,86.56,"drifting_longlines",0.183472222222222
-4.91,88.87,"drifting_longlines",0.220972222222222
2.78,86.55,"drifting_longlines",0.66125
-4.9,88.87,"drifting_longlines",0.270833333333333
-4.87,88.88,"drifting_longlines",0.837361111111111
-4.81,88.85,"drifting_longlines",3.08583333333333
