"lat_bin","lon_bin","geartype","fishing_hours"
-10.13,134.55,"trawlers",10.6272222222222
-12.5,128.61,"trawlers",0.025
-12.49,128.61,"trawlers",0.654166666666667
-12.42,128.59,"trawlers",0.729166666666667
-12.41,128.58,"trawlers",0.920833333333333
-7.09,137.43,"trawlers",3.54986111111111
-7.09,137.44,"trawlers",4.74013888888889
-6.88,137.44,"trawlers",6.40986111111111
-6.78,137.51,"trawlers",1.20375
-6.76,137.53,"trawlers",0.262361111111111
-6.75,137.53,"trawlers",0.624861111111111
-6.69,137.58,"trawlers",4.26708333333333
-6.58,137.87,"trawlers",1.55805555555556
-6.54,137.51,"trawlers",4.60416666666667
-8.76,137.33,"trawlers",3.53263888888889
-8.76,137.45,"trawlers",6.44569444444444
-8.73,137.3,"trawlers",6.44055555555556
-8.72,137.87,"trawlers",2.75722222222222
-8.72,137.68,"trawlers",1.18069444444444
-8.72,137.79,"trawlers",4.70916666666667
-8.72,137.65,"trawlers",0.921527777777778
-8.72,137.78,"trawlers",0.90125
-8.71,137.89,"trawlers",0.950138888888889
-8.71,137.9,"trawlers",4.37138888888889
-8.71,137.64,"trawlers",2.44430555555556
-8.71,137.96,"trawlers",8.24722222222222
-8.5,136.89,"trawlers",1.82111111111111
-8.48,136.88,"trawlers",0.737777777777778
-8.48,136.9,"trawlers",1.83736111111111
-8.47,136.78,"trawlers",6.47458333333333
-8.47,136.79,"trawlers",2.70375
-8.46,136.8,"trawlers",2.50416666666667
-8.45,136.75,"trawlers",1.84527777777778
-8.44,136.73,"trawlers",5.55638888888889
-8.43,136.69,"trawlers",2.61625
-8.41,136.64,"trawlers",5.8275
-5.85,107.15,"trawlers",2.84
-8.39,136.62,"trawlers",1.73680555555556
6.6,116.12,"fixed_gear",7.25361111111111
6.77,116.21,"fixed_gear",12.7870833333333
-10.22,92.04,"drifting_longlines",0.964166666666667
-10.21,92.03,"drifting_longlines",0.697638888888889
-7.65,88.43,"drifting_longlines",6.47875
-7.65,88.19,"drifting_longlines",1.86888888888889
-7.64,88.19,"drifting_longlines",0.757222222222222
-10.18,91.93,"drifting_longlines",5.84708333333333
-10.18,91.95,"drifting_longlines",0.835138888888889
-10.17,91.85,"drifting_longlines",0.841805555555555
-10.17,91.84,"drifting_longlines",0.777916666666667
-7.6,90.7,"drifting_longlines",0.79
-7.59,91.06,"drifting_longlines",0.794583333333333
-7.58,91.05,"drifting_longlines",5.7125
-7.57,90.7,"drifting_longlines",1.09986111111111
-10.11,91.59,"drifting_longlines",6.515
-7.53,88.11,"drifting_longlines",0.7875
-7.51,88.11,"drifting_longlines",0.0761111111111111
-7.5,90.66,"drifting_longlines",5.64208333333333
-7.5,88.11,"drifting_longlines",0.0934722222222222
-7.48,88.11,"drifting_longlines",5.62902777777778
-7.39,88.19,"drifting_longlines",0.793333333333333
-7.37,88.19,"drifting_longlines",5.81958333333333
-9.72,91.22,"drifting_longlines",21.0676388888889
-9.42,89.89,"drifting_longlines",1.81361111111111
-9.4,90.04,"drifting_longlines",0.92625
-9.32,90.21,"drifting_longlines",0.0402777777777778
-9.32,90.22,"drifting_longlines",0.775416666666667
-9.31,90.21,"drifting_longlines",0.934444444444445
-9.29,90.02,"drifting_longlines",1.88888888888889
-9.26,90.56,"drifting_longlines",1.75638888888889
-9.21,90.29,"drifting_longlines",1.85819444444444
-9.19,90.14,"drifting_longlines",4.76916666666667
-9.19,91.24,"drifting_longlines",14.0861111111111
-9.18,90.66,"drifting_longlines",0.920833333333333
-9.18,91.74,"drifting_longlines",1.80708333333333
-9.17,90.13,"drifting_longlines",0.811944444444444
-9.16,90.82,"drifting_longlines",1.73013888888889
-9.14,90.02,"drifting_longlines",1.8175
-9.1,90.79,"drifting_longlines",4.79138888888889
-9.09,90.61,"drifting_longlines",5.78611111111111
-9.09,91.95,"drifting_longlines",2.69972222222222
-9.08,90.79,"drifting_longlines",0.158055555555556
-9.08,92,"drifting_longlines",0.966527777777778
-9.08,90.61,"drifting_longlines",0.783194444444445
-9.07,90.79,"drifting_longlines",0.646111111111111
-9.07,90.04,"drifting_longlines",1.74097222222222
-9.06,92.06,"drifting_longlines",0.773611111111111
-9.06,92.05,"drifting_longlines",0.144583333333333
-9.06,92.12,"drifting_longlines",0.69625
-9.06,90.07,"drifting_longlines",1.55402777777778
-9.06,90.31,"drifting_longlines",5.73277777777778
-9.05,92.24,"drifting_longlines",0.796111111111111
-9.05,92.11,"drifting_longlines",0.942916666666667
-9.04,92.26,"drifting_longlines",0.221666666666667
-9.04,89.34,"drifting_longlines",1.75236111111111
-9.03,92.28,"drifting_longlines",0.692083333333333
-9,90.77,"drifting_longlines",0.921805555555556
-9,92.37,"drifting_longlines",5.66263888888889
-8.99,92.34,"drifting_longlines",0.784166666666667
-8.99,90.77,"drifting_longlines",0.778055555555556
-8.99,90.43,"drifting_longlines",1.675
-8.99,92.35,"drifting_longlines",0.0205555555555556
-8.98,92.05,"drifting_longlines",2.73069444444444
-8.98,92.36,"drifting_longlines",0.732083333333333
-8.98,90.41,"drifting_longlines",6.61708333333333
-8.98,92.35,"drifting_longlines",0.0320833333333333
-8.97,92.63,"drifting_longlines",5.82791666666667
-8.97,90.79,"drifting_longlines",0.632222222222222
-8.96,90.6,"drifting_longlines",0.684861111111111
-8.96,90.79,"drifting_longlines",0.931527777777778
-8.95,90.6,"drifting_longlines",0.908333333333333
-8.94,90.45,"drifting_longlines",1.81125
-8.93,89.36,"drifting_longlines",5.73083333333333
-8.92,89.36,"drifting_longlines",0.1775
-8.92,90.89,"drifting_longlines",0.920833333333333
-8.91,89.36,"drifting_longlines",0.819444444444444
-8.91,90.6,"drifting_longlines",1.90027777777778
-8.89,90.57,"drifting_longlines",5.75444444444444
-8.89,90.84,"drifting_longlines",1.80694444444444
-8.86,89.16,"drifting_longlines",1.68638888888889
-8.85,90.93,"drifting_longlines",0.997638888888889
-8.83,88.41,"drifting_longlines",1.81819444444444
-8.81,89.37,"drifting_longlines",0.705972222222222
-8.8,89.37,"drifting_longlines",0.955694444444444
-8.8,90.93,"drifting_longlines",0.932083333333333
-8.75,89.38,"drifting_longlines",0.925972222222222
-8.74,89.53,"drifting_longlines",2.70972222222222
-8.73,89.41,"drifting_longlines",1.80027777777778
-8.66,90.6,"drifting_longlines",1.88055555555556
-8.66,89.15,"drifting_longlines",5.69027777777778
-8.66,89.16,"drifting_longlines",0.8025
-8.54,91.58,"drifting_longlines",3.32527777777778
-8.54,88.31,"drifting_longlines",1.77069444444444
-8.51,90.47,"drifting_longlines",1.89583333333333
-8.5,90.96,"drifting_longlines",1.73611111111111
-8.43,91.5,"drifting_longlines",1.81291666666667
-8.43,88.29,"drifting_longlines",0.915138888888889
-8.42,88.31,"drifting_longlines",1.77861111111111
-8.4,90.98,"drifting_longlines",1.84041666666667
-8.36,90.88,"drifting_longlines",1.825
-8.33,91.43,"drifting_longlines",0.687361111111111
-8.33,91.44,"drifting_longlines",0.966666666666667
-8.3,88.34,"drifting_longlines",0.945972222222222
-8.3,88.35,"drifting_longlines",0.682638888888889
-8.29,91.4,"drifting_longlines",1.81083333333333
-8.29,91.35,"drifting_longlines",6.59930555555556
-8.28,91.07,"drifting_longlines",0.930138888888889
-8.27,91.07,"drifting_longlines",0.742083333333333
-10.78,91.68,"drifting_longlines",3.36777777777778
-8.22,90.8,"drifting_longlines",1.57763888888889
-8.22,88.04,"drifting_longlines",2.74305555555556
-8.22,91.27,"drifting_longlines",1.82777777777778
-8.2,88.1,"drifting_longlines",0.977638888888889
-8.2,88.38,"drifting_longlines",0.752638888888889
-8.2,88.11,"drifting_longlines",4.30916666666667
-8.19,88.39,"drifting_longlines",0.251111111111111
-10.74,91.45,"drifting_longlines",2.77152777777778
-8.18,90.8,"drifting_longlines",1.83277777777778
-8.17,91.16,"drifting_longlines",1.83027777777778
-8.17,88.39,"drifting_longlines",5.73638888888889
-8.17,91.28,"drifting_longlines",1.87083333333333
-8.17,91.13,"drifting_longlines",1.87138888888889
-8.16,88.39,"drifting_longlines",1.74166666666667
-10.68,91.33,"drifting_longlines",1.58208333333333
-8.12,90.74,"drifting_longlines",0.840416666666667
-8.1,88.08,"drifting_longlines",1.59597222222222
-8.1,90.73,"drifting_longlines",0.166527777777778
-8.09,90.72,"drifting_longlines",4.70986111111111
-8.09,88.09,"drifting_longlines",1.78986111111111
-8.08,88.15,"drifting_longlines",1.55069444444444
-8.07,88.02,"drifting_longlines",2.72930555555556
-8.04,90.93,"drifting_longlines",6.62375
-10.59,91.28,"drifting_longlines",0.813472222222222
-10.58,91.27,"drifting_longlines",5.88416666666667
-8.02,91.13,"drifting_longlines",1.80694444444444
-8.01,88.11,"drifting_longlines",0.665555555555556
-8,88.11,"drifting_longlines",0.169166666666667
-7.99,88.12,"drifting_longlines",0.170972222222222
-7.98,88.12,"drifting_longlines",5.65694444444444
-7.97,88.18,"drifting_longlines",0.756805555555556
-7.96,88.19,"drifting_longlines",5.85972222222222
-10.47,91.97,"drifting_longlines",2.72333333333333
-7.89,91.13,"drifting_longlines",1.59430555555556
-7.88,90.7,"drifting_longlines",0.9275
-7.87,90.7,"drifting_longlines",0.756388888888889
-7.84,91.16,"drifting_longlines",1.70833333333333
-7.83,88.45,"drifting_longlines",0.949444444444444
-7.82,88.45,"drifting_longlines",0.0393055555555556
-7.81,88.45,"drifting_longlines",0.735277777777778
-7.8,91.11,"drifting_longlines",0.712638888888889
-7.79,91.11,"drifting_longlines",0.115138888888889
-7.78,88.12,"drifting_longlines",0.935833333333333
-7.77,88.12,"drifting_longlines",0.750277777777778
-10.32,92.13,"drifting_longlines",2.68875
-7.76,91.12,"drifting_longlines",5.86375
-10.28,92.12,"drifting_longlines",1.03569444444444
-10.25,92.1,"drifting_longlines",0.1025
-10.25,92.09,"drifting_longlines",0.794305555555555
