"lat_bin","lon_bin","geartype","fishing_hours","sst","chlorophyll"
-10.24,128.98,"trawlers",5.16930555555556,28.7600002288818,0.673199428967876
-10.24,133.73,"trawlers",0,28.1299991607666,0.646190038067289
-12.75,141.89,"trawlers",0,NA,1.95093590466776
-10.18,129.51,"drifting_longlines",10.7054166666667,28.5599994659424,0.603771501036517
-10.17,129.56,"drifting_longlines",7.79541666666667,28.5599994659424,0.603771501036517
-10.08,129.39,"drifting_longlines",0,28.5999984741211,0.603771501036517
-9.98,129.16,"trawlers",0.366388888888889,28.5599994659424,0.38673399745321
-9.95,129.16,"trawlers",0.433333333333333,28.5599994659424,0.38673399745321
-12.49,128.86,"trawlers",6.04263888888889,29.0999984741211,0.794698432162778
-9.93,129.15,"trawlers",0.254444444444444,28.5599994659424,0.38673399745321
-9.92,129.15,"trawlers",4.59013888888889,28.5599994659424,0.38673399745321
-12.46,130.84,"drifting_longlines",0,28.0299987792969,1.69497505421377
-12.46,130.84,"trawlers",0,28.0299987792969,1.69497505421377
-10.53,128.6,"trawlers",6.12847222222222,29.0399990081787,0.673199428967876
-10.32,128.9,"trawlers",0,28.8299999237061,0.673199428967876
-10.32,133.7,"trawlers",5.4325,28.1599998474121,0.646190038067289
-10.3,133.52,"trawlers",2.95402777777778,28.1599998474121,0.646190038067289
-10.3,128.92,"trawlers",0,28.8299999237061,0.673199428967876
1.15,103.73,"trawlers",0,30.6399993896484,2.81213498987803
1.15,103.77,"trawlers",0,NA,2.81213498987803
1.16,103.81,"trawlers",0,NA,2.81213498987803
1.16,103.69,"trawlers",0,30.6399993896484,2.81213498987803
1.17,103.69,"trawlers",0,30.6399993896484,2.81213498987803
1.18,103.66,"trawlers",0,30.6399993896484,2.81213498987803
1.18,103.85,"trawlers",0,NA,2.81213498987803
1.19,103.89,"trawlers",0,NA,2.81213498987803
1.2,103.62,"trawlers",0,30.6399993896484,2.81213498987803
1.21,103.92,"trawlers",0,NA,2.81213498987803
1.22,103.96,"trawlers",0,NA,2.81213498987803
1.22,103.59,"trawlers",0,30.6399993896484,2.81213498987803
1.29,103.6,"trawlers",0,NA,2.81213498987803
1.32,103.6,"trawlers",0,NA,2.81213498987803
1.32,103.61,"trawlers",0,NA,2.81213498987803
1.33,103.61,"trawlers",0,NA,2.81213498987803
1.34,103.61,"trawlers",0,NA,2.81213498987803
5.8,135.59,"drifting_longlines",6.23472222222222,29.8299999237061,0.0639124991194833
5.97,135.59,"drifting_longlines",3.05916666666667,29.8299999237061,0.0639124991194833
6.06,135.96,"drifting_longlines",11.57625,29.6799983978271,0.0956920121526305
6.07,135.97,"drifting_longlines",1.89069444444444,29.6799983978271,0.0956920121526305
-6.67,85.04,"squid_jigger",0,29.3199996948242,0.112102029389805
-6.67,85.03,"squid_jigger",0,29.3199996948242,0.112102029389805
-6.66,85.04,"squid_jigger",0,29.3199996948242,0.112102029389805
6.25,135.82,"drifting_longlines",2.56625,29.6299991607666,0.0956920121526305
6.26,135.87,"drifting_longlines",2.09875,29.6299991607666,0.0956920121526305
1.2,103.51,"drifting_longlines",0,30.6399993896484,2.81213498987803
1.2,103.54,"drifting_longlines",0,30.6399993896484,2.81213498987803
1.21,103.58,"drifting_longlines",0,30.6399993896484,2.81213498987803
2.17,101.9,"drifting_longlines",0,30.8499984741211,2.16578117235383
2.19,101.87,"drifting_longlines",0,30.8499984741211,2.16578117235383
2.21,101.85,"drifting_longlines",0,30.8499984741211,2.16578117235383
2.22,101.84,"drifting_longlines",0,30.8499984741211,2.16578117235383
2.23,101.82,"drifting_longlines",0,30.8499984741211,2.16578117235383
2.24,101.81,"drifting_longlines",0,30.8499984741211,2.16578117235383
-5.43,86.16,"squid_jigger",0,29.8799991607666,0.130870711407624
2.27,101.78,"drifting_longlines",0,30.8199996948242,2.16578117235383
-5.21,86.29,"squid_jigger",0,30.0100002288818,0.130870711407624
1.21,103.58,"trawlers",0,30.6399993896484,2.81213498987803
