"","lat_bin","lon_bin","geartype","fishing_hours"
"26",-10.35,134.36,"trawlers",4.75
"52",5.12,136.39,"drifting_longlines",0.23375
"53",5.13,136.39,"drifting_longlines",5.21652777777778
"56",5.21,136.29,"drifting_longlines",1.0775
"58",5.29,136.23,"drifting_longlines",0.550833333333333
"59",5.32,136.2,"drifting_longlines",2.57819444444444
"62",5.66,136.16,"drifting_longlines",2.39513888888889
"63",5.67,136.16,"drifting_longlines",0.73875
"70",5.78,136.18,"drifting_longlines",1.4475
"75",5.88,136.2,"drifting_longlines",0.788611111111111
"76",5.89,136.2,"drifting_longlines",0.208472222222222
"79",5.92,136.2,"drifting_longlines",0.617777777777778
"80",5.92,136.3,"drifting_longlines",4.81430555555556
"82",5.94,136.24,"drifting_longlines",0.475277777777778
"83",5.94,136.25,"drifting_longlines",0.270833333333333
"153",5.06,136.42,"drifting_longlines",0.304583333333333
"154",5.07,136.42,"drifting_longlines",0.408611111111111
"155",5.08,136.4,"drifting_longlines",0.814305555555556
"173",1.16,103.88,"purse_seines",12.8719444444444
"176",1.18,103.86,"purse_seines",7.54722222222222
"179",1.19,103.84,"purse_seines",0.3375
"189",1.21,103.82,"purse_seines",1.03
"191",1.22,103.79,"purse_seines",11.8672222222222
"201",1.24,103.65,"fixed_gear",0.520694444444444
"207",1.25,103.78,"purse_seines",14.4418055555556
"245",5.67,138.36,"purse_seines",7.85458333333333
"264",0.82,141.78,"purse_seines",0.220277777777778
"265",0.82,141.77,"purse_seines",0.265833333333333
"289",0.89,141.77,"purse_seines",0.224583333333333
"290",0.9,141.76,"purse_seines",0.334166666666667
"291",0.91,141.76,"purse_seines",0.343472222222222
"298",0.95,141.76,"purse_seines",0.321805555555556
"300",0.96,141.75,"purse_seines",1.17722222222222
"308",1,141.77,"purse_seines",0.221805555555556
"310",1.01,141.73,"purse_seines",0.3375
"318",4.63,134.46,"drifting_longlines",3.50416666666667
"326",1.26,103.92,"purse_seines",1.31541666666667
"328",1.29,104.01,"purse_seines",0.790833333333333
"371",2.61,103.82,"fixed_gear",0.255555555555556
"373",2.61,103.91,"trawlers",0.382638888888889
"374",2.61,103.93,"trawlers",0.291944444444444
"375",2.61,103.97,"trawlers",0.953888888888889
"378",2.62,103.94,"trawlers",0.47125
"384",2.64,103.95,"trawlers",1.39930555555556
"387",2.65,103.98,"trawlers",4.86805555555556
"414",2.75,103.83,"trawlers",5.75194444444444
"415",2.75,103.93,"trawlers",4.04291666666667
"416",2.75,103.81,"trawlers",0.417361111111111
"417",2.76,103.94,"trawlers",4.71777777777778
"418",2.79,103.77,"trawlers",9.58472222222222
"437",3.68,132.37,"purse_seines",0.246388888888889
"439",3.69,132.32,"purse_seines",0.373888888888889
"441",3.69,132.33,"purse_seines",0.497083333333333
"444",3.71,132.55,"purse_seines",2.83333333333333
"450",3.72,132.49,"purse_seines",2.56722222222222
"453",3.72,132.56,"purse_seines",0.984722222222222
"466",3.83,133.88,"purse_seines",0.505555555555556
"467",3.83,133.89,"purse_seines",0.681666666666667
"468",3.84,133.87,"purse_seines",0.906944444444444
"469",3.84,133.86,"purse_seines",0.46375
"470",3.84,133.85,"purse_seines",0.530555555555556
"471",3.85,133.84,"purse_seines",0.715277777777778
"474",3.89,134.06,"purse_seines",0.604305555555556
"475",3.89,134.07,"purse_seines",0.444444444444444
"477",3.9,134.05,"purse_seines",1.24180555555556
"482",3.91,134.11,"purse_seines",1.05944444444444
"483",3.92,134.1,"purse_seines",0.966805555555556
"484",3.92,134.09,"purse_seines",0.909722222222222
"485",3.93,134.09,"purse_seines",0.452638888888889
"492",-5.86,85.58,"drifting_longlines",2.94708333333333
"493",-5.86,85.57,"drifting_longlines",1.87083333333333
"494",-5.86,85.6,"drifting_longlines",0.406388888888889
"495",-5.86,85.63,"drifting_longlines",0.422083333333333
"496",-5.86,85.66,"drifting_longlines",0.397083333333333
"497",-5.83,85.66,"drifting_longlines",0.456666666666667
"498",-5.81,85.68,"drifting_longlines",0.407916666666667
"499",-5.78,85.67,"drifting_longlines",1.07625
"500",-5.76,85.59,"drifting_longlines",0.487638888888889
"501",-5.75,85.59,"drifting_longlines",0.270833333333333
"502",-5.68,85.59,"drifting_longlines",0.270694444444444
"503",-5.67,85.59,"drifting_longlines",0.404166666666667
"504",-5.65,85.68,"drifting_longlines",1.01958333333333
"505",-5.63,85.68,"drifting_longlines",2.26597222222222
"506",-5.56,85.59,"drifting_longlines",0.9375
"507",-5.51,85.55,"drifting_longlines",3.16138888888889
"508",-5.47,85.65,"drifting_longlines",4.69013888888889
"509",-5.47,85.54,"drifting_longlines",0.601527777777778
"510",-5.46,85.54,"drifting_longlines",0.737222222222222
"511",4.79,135.81,"drifting_longlines",1.45986111111111
"512",4.8,135.81,"drifting_longlines",0.787222222222222
"513",4.82,135.78,"drifting_longlines",1.11986111111111
"514",4.82,135.8,"drifting_longlines",1.29041666666667
"515",4.86,135.8,"drifting_longlines",2.28125
"516",4.87,135.89,"drifting_longlines",4.58194444444444
"517",4.9,135.83,"drifting_longlines",3.83652777777778
"518",5,135.89,"drifting_longlines",1.58513888888889
"519",5.02,135.92,"drifting_longlines",0.517638888888889
"520",5.04,135.94,"drifting_longlines",0.724305555555556
"521",5.05,135.85,"drifting_longlines",4.44902777777778
"522",5.06,136,"drifting_longlines",2.82055555555556
