"lat_bin","lon_bin","geartype","fishing_hours"
-12.16,124.66,"drifting_longlines",10.9616666666667
-10.55,96.31,"drifting_longlines",5.16513888888889
-10.48,96.46,"drifting_longlines",3.98569444444444
-10.45,96.53,"drifting_longlines",1.84166666666667
-10.45,96.61,"drifting_longlines",2.49277777777778
-10.45,96.78,"drifting_longlines",3.95416666666667
-10.43,96.67,"drifting_longlines",2.46555555555556
-10.41,96.58,"drifting_longlines",0.780555555555556
-6.84,136.99,"trawlers",0.0584722222222222
-6.83,136.85,"trawlers",0.7875
-6.83,136.99,"trawlers",5.91166666666667
-6.83,136.96,"trawlers",5.90875
-8.2,136.97,"trawlers",0.906111111111111
-8.18,137,"trawlers",0.719305555555556
-8.17,137,"trawlers",0.995694444444444
-8.07,137.05,"trawlers",4.71638888888889
-7.89,137.25,"trawlers",8.22166666666667
-5.95,107.71,"trawlers",5.95972222222222
-10.11,91.35,"drifting_longlines",1.08361111111111
-10.09,92.66,"drifting_longlines",4.66777777777778
-10.08,92.57,"drifting_longlines",1.7625
-10.08,91.35,"drifting_longlines",0.24
-10.08,92.56,"drifting_longlines",3.32763888888889
-10.07,91.35,"drifting_longlines",0.724166666666667
-12.56,89.08,"drifting_longlines",5.12402777777778
-9.94,92.57,"drifting_longlines",1.59444444444444
-9.94,91.35,"drifting_longlines",1.59361111111111
-9.93,92.66,"drifting_longlines",0.993194444444444
-9.91,92.67,"drifting_longlines",0.882638888888889
-9.89,92.51,"drifting_longlines",0.994027777777778
-12.44,89.15,"drifting_longlines",0.993472222222222
-9.88,92.48,"drifting_longlines",1.09388888888889
-12.43,89.16,"drifting_longlines",0.8575
-12.35,89.19,"drifting_longlines",0.823611111111111
-12.35,89.2,"drifting_longlines",0.319722222222222
-9.79,92.66,"drifting_longlines",1.12791666666667
-9.77,91.35,"drifting_longlines",1.80986111111111
-12.3,89.22,"drifting_longlines",0.929166666666667
-9.74,92.47,"drifting_longlines",0.895972222222222
