"lat_bin","lon_bin","geartype","fishing_hours"
-13.15,94.71,"drifting_longlines",3.98777777777778
-13.11,94.99,"drifting_longlines",2.76652777777778
-13.09,94.63,"drifting_longlines",1.14138888888889
-13.08,94.62,"drifting_longlines",0.858333333333333
-13.05,94.58,"drifting_longlines",2.66236111111111
-13.04,94.66,"drifting_longlines",1.57527777777778
-13.03,94.87,"drifting_longlines",1.87611111111111
-13.02,94.77,"drifting_longlines",1.82791666666667
-12.99,94.75,"drifting_longlines",2.37152777777778
-12.87,95,"drifting_longlines",4.6625
-7.91,137.17,"trawlers",5.93513888888889
-7.91,137.16,"trawlers",5.90708333333333
-7.86,137.23,"trawlers",6.62694444444444
-7.8,137.32,"trawlers",5.47763888888889
-6.01,107.69,"trawlers",11.0236111111111
-5.88,107.44,"trawlers",5.38208333333333
-5.87,107.64,"trawlers",7.28180555555556
-10.19,90.73,"drifting_longlines",1.56444444444444
-10.14,87.41,"drifting_longlines",3.52958333333333
-10.08,90.74,"drifting_longlines",0.927916666666667
-10.04,90.75,"drifting_longlines",1.15236111111111
-10.02,87.38,"drifting_longlines",1.85138888888889
-10,87.69,"drifting_longlines",3.47791666666667
-9.91,90.76,"drifting_longlines",1.78736111111111
-9.9,87.36,"drifting_longlines",1.66069444444444
-9.88,87.65,"drifting_longlines",1.84388888888889
-9.81,87.34,"drifting_longlines",0.915
-9.8,90.78,"drifting_longlines",2.68055555555556
-9.79,87.33,"drifting_longlines",0.802361111111111
-9.77,90.77,"drifting_longlines",3.02819444444444
-9.77,87.63,"drifting_longlines",1.68638888888889
-9.71,87.32,"drifting_longlines",0.916666666666667
-9.69,87.62,"drifting_longlines",0.928055555555556
-9.68,87.3,"drifting_longlines",1.17125
-9.67,87.61,"drifting_longlines",0.826111111111111
-9.62,87.7,"drifting_longlines",4.52888888888889
-9.6,94.22,"drifting_longlines",1.62208333333333
-9.59,87.58,"drifting_longlines",0.925972222222222
-9.59,94.23,"drifting_longlines",2.15875
-9.59,94.22,"drifting_longlines",0.808055555555556
-9.59,94.24,"drifting_longlines",1.54888888888889
-9.57,87.27,"drifting_longlines",1.79875
-9.57,87.55,"drifting_longlines",5.79166666666667
-9.51,90.71,"drifting_longlines",2.35736111111111
-9.49,87.33,"drifting_longlines",2.71263888888889
-9.49,90.7,"drifting_longlines",3.80569444444444
-12.04,92.99,"drifting_longlines",3.66722222222222
-9.48,94.29,"drifting_longlines",3.57569444444444
-9.46,87.25,"drifting_longlines",3.02388888888889
-9.44,87.5,"drifting_longlines",6.29777777777778
-11.94,92.92,"drifting_longlines",1.83458333333333
-9.35,94.34,"drifting_longlines",3.03777777777778
-11.81,92.93,"drifting_longlines",1.56763888888889
-9.23,94.35,"drifting_longlines",1.81055555555556
-9.22,87.24,"drifting_longlines",2.35930555555556
-11.72,92.94,"drifting_longlines",0.823611111111111
-9.16,87.18,"drifting_longlines",2.13916666666667
-9.15,87.18,"drifting_longlines",1.60527777777778
-11.7,92.95,"drifting_longlines",0.260138888888889
-11.69,92.95,"drifting_longlines",0.892222222222222
-9.09,94.33,"drifting_longlines",1.17194444444444
-9.06,94.34,"drifting_longlines",0.947222222222222
-11.58,92.95,"drifting_longlines",0.901111111111111
-11.57,92.95,"drifting_longlines",0.945416666666667
-11.56,92.72,"drifting_longlines",1.83888888888889
-8.98,94.35,"drifting_longlines",1.56513888888889
-11.51,92.95,"drifting_longlines",2.85013888888889
-11.51,92.69,"drifting_longlines",1.86208333333333
-8.93,94.14,"drifting_longlines",1.85152777777778
-11.48,92.61,"drifting_longlines",1.56694444444444
-11.46,92.91,"drifting_longlines",3.01777777777778
-8.9,94.29,"drifting_longlines",1.80458333333333
-11.42,92.53,"drifting_longlines",0.911111111111111
-8.86,94.36,"drifting_longlines",2.715
-11.4,92.5,"drifting_longlines",1.11527777777778
-11.4,92.37,"drifting_longlines",5.55416666666667
-11.36,91.95,"drifting_longlines",3.59986111111111
-11.36,91.83,"drifting_longlines",5.44583333333333
-11.3,92.36,"drifting_longlines",3.935
-11.28,91.59,"drifting_longlines",3.75041666666667
-11.28,91.82,"drifting_longlines",4.71097222222222
-11.27,91.82,"drifting_longlines",5.21486111111111
-11.23,91.65,"drifting_longlines",2.37444444444444
-11.22,92.34,"drifting_longlines",1.56930555555556
-11.22,92.45,"drifting_longlines",0.984305555555556
-11.22,92.81,"drifting_longlines",2.19972222222222
-11.21,92.19,"drifting_longlines",1.06347222222222
-11.21,91.88,"drifting_longlines",3.06055555555556
-11.21,92.6,"drifting_longlines",2.73625
-11.21,92.81,"drifting_longlines",0.843611111111111
-11.21,92.23,"drifting_longlines",0.961944444444444
-11.21,92.44,"drifting_longlines",0.249722222222222
-11.2,92.04,"drifting_longlines",1.81819444444444
-11.2,92.44,"drifting_longlines",0.789444444444444
-11.19,91.94,"drifting_longlines",3.61111111111111
-11.19,92.46,"drifting_longlines",2.71527777777778
-11.18,92.81,"drifting_longlines",1.76263888888889
-11.17,92.82,"drifting_longlines",1.57777777777778
-11.16,92.84,"drifting_longlines",1.5525
-11.11,92.36,"drifting_longlines",1.83236111111111
-11.1,92.45,"drifting_longlines",2.50680555555556
-11.04,92.48,"drifting_longlines",2.77083333333333
-10.99,92.35,"drifting_longlines",4.41402777777778
-10.5,90.75,"drifting_longlines",3.55791666666667
-10.43,90.67,"drifting_longlines",1.84708333333333
-10.31,90.7,"drifting_longlines",1.80041666666667
5.41,114.72,"fixed_gear",10.3534722222222
