"lat_bin","lon_bin","geartype","fishing_hours"
2.56,104.01,"trawlers",0.29875
2.57,104.02,"trawlers",0.274583333333333
2.57,104,"trawlers",0.303611111111111
-10.23,135.06,"trawlers",0.475
2.58,104.07,"trawlers",0.933333333333333
2.58,104.1,"trawlers",6.35375
2.58,104,"trawlers",0.901666666666667
2.58,104.01,"trawlers",0.27375
2.58,104.02,"trawlers",0.131666666666667
2.59,104,"trawlers",0.628888888888889
2.59,104.08,"trawlers",10.0311111111111
2.59,104.06,"trawlers",0.99125
2.59,104.01,"trawlers",0.315555555555556
-10.21,135.05,"trawlers",1.59152777777778
2.6,104.09,"trawlers",0.496527777777778
2.6,104.03,"trawlers",0.784305555555555
2.6,104.01,"trawlers",0.267777777777778
2.6,103.95,"trawlers",0.275277777777778
2.6,104.08,"trawlers",0.353888888888889
2.6,103.94,"trawlers",0.300277777777778
2.61,104,"trawlers",1.16458333333333
2.61,104.03,"trawlers",0.319722222222222
2.61,103.96,"trawlers",1.09736111111111
2.61,104.04,"trawlers",8.11902777777778
2.62,104,"trawlers",0.292083333333333
2.62,103.94,"trawlers",0.592222222222222
2.62,103.99,"trawlers",0.866388888888889
2.62,104.03,"trawlers",0.350277777777778
2.62,103.96,"trawlers",0.328472222222222
2.63,103.98,"trawlers",0.359583333333333
2.63,103.97,"trawlers",1.69027777777778
2.64,103.99,"trawlers",0.875694444444444
2.64,103.97,"trawlers",0.89875
2.64,103.96,"trawlers",0.300555555555556
2.64,103.94,"trawlers",0.530694444444444
2.64,103.95,"trawlers",0.358333333333333
2.64,104.02,"trawlers",0.839583333333333
2.65,103.99,"trawlers",1.04430555555556
2.65,104.02,"trawlers",0.825972222222222
2.65,103.97,"trawlers",0.559305555555556
2.65,103.98,"trawlers",0.531805555555556
2.65,103.95,"trawlers",0.558333333333333
2.65,104.01,"trawlers",0.374722222222222
-10.15,135.22,"trawlers",1.96277777777778
2.66,103.97,"trawlers",0.970138888888889
2.66,103.95,"trawlers",0.38875
2.66,103.98,"trawlers",7.96472222222222
2.67,103.95,"trawlers",0.602777777777778
2.67,104,"trawlers",0.308055555555556
2.67,104.01,"trawlers",2.65152777777778
2.67,103.97,"trawlers",0.644444444444444
2.67,104.03,"trawlers",1.79861111111111
