"lat_bin","lon_bin","geartype","fishing_hours"
-10.2,130.64,"trawlers",6.30736111111111
-10.19,130.64,"trawlers",12.04875
-10.15,130,"trawlers",11.61875
-10.07,135.15,"trawlers",11.55125
-9.76,135.93,"trawlers",12.3740277777778
1.17,103.75,"purse_seines",3.21625
1.21,103.82,"purse_seines",0.663888888888889
1.3,103.72,"purse_seines",0.645555555555556
-10.23,88.25,"drifting_longlines",1.92430555555556
-10.15,91.51,"drifting_longlines",11.0829166666667
-10.15,130.46,"drifting_longlines",14.1201388888889
-10.15,130.43,"drifting_longlines",9.26194444444444
-10.15,130.42,"drifting_longlines",5.39972222222222
-10.14,91.51,"drifting_longlines",0.15
-10.14,88.18,"drifting_longlines",1.37083333333333
-10.12,92.54,"drifting_longlines",2.22819444444444
-10.11,88.18,"drifting_longlines",0.381944444444444
-10.1,87.93,"drifting_longlines",1.32861111111111
-10.09,88.18,"drifting_longlines",0.350277777777778
-10.08,87.93,"drifting_longlines",0.213055555555556
-10.07,88.19,"drifting_longlines",0.178194444444444
-10.07,87.93,"drifting_longlines",0.192638888888889
-10.07,92.53,"drifting_longlines",2.6875
-10.06,88.19,"drifting_longlines",0.199444444444444
-10.05,87.94,"drifting_longlines",0.385138888888889
-10.05,88.27,"drifting_longlines",1.32027777777778
-10.05,92.54,"drifting_longlines",0.223333333333333
-10.04,88.19,"drifting_longlines",0.177638888888889
-10.04,92.57,"drifting_longlines",2.72763888888889
-10.04,92.55,"drifting_longlines",0.327083333333333
-10.04,92.54,"drifting_longlines",0.499027777777778
-10.03,88.19,"drifting_longlines",0.0695833333333333
-10.03,88.2,"drifting_longlines",0.163472222222222
-10.03,92.57,"drifting_longlines",0.297638888888889
-10.02,87.94,"drifting_longlines",0.284583333333333
-10.02,88.28,"drifting_longlines",0.387638888888889
-10.01,88.2,"drifting_longlines",0.229166666666667
-10.01,88.05,"drifting_longlines",1.91513888888889
-10.01,87.94,"drifting_longlines",0.155694444444444
-10,88.2,"drifting_longlines",0.170416666666667
-10,87.95,"drifting_longlines",0.130555555555556
-9.99,87.95,"drifting_longlines",0.138333333333333
-9.99,88.28,"drifting_longlines",0.425
