"lat_bin","lon_bin","geartype","fishing_hours"
-12.45,130.79,"fixed_gear",0.124305555555556
-12.44,130.77,"fixed_gear",0.510833333333333
-12.44,130.79,"fixed_gear",0.832916666666667
-12.42,130.77,"fixed_gear",0.752916666666667
-10.34,136.83,"trawlers",11.1923611111111
0.42,116.73,"drifting_longlines",0.918194444444444
0.44,116.73,"drifting_longlines",0.218472222222222
-8.72,137.62,"trawlers",11.7456944444444
-8.72,137.67,"trawlers",7.34194444444444
-8.7,137.36,"trawlers",5.91916666666667
-8.7,137.39,"trawlers",0.616666666666667
-8.7,137.38,"trawlers",0.300833333333333
-8.7,137.45,"trawlers",5.83597222222222
-8.43,136.9,"trawlers",3.92388888888889
-8.37,136.8,"trawlers",3.78694444444444
-8.31,136.94,"trawlers",15.6372222222222
-8.3,136.91,"trawlers",1.82416666666667
-8.29,136.9,"trawlers",5.18722222222222
-8.29,136.89,"trawlers",3.07875
-8.28,136.96,"trawlers",0.891527777777778
-8.27,136.88,"trawlers",5.89069444444444
-8.27,136.8,"trawlers",1.80430555555556
-8.26,136.95,"trawlers",4.33861111111111
-8.26,136.89,"squid_jigger",5.82055555555556
-8.26,136.81,"trawlers",5.74513888888889
-8.26,136.94,"trawlers",5.86694444444444
-8.26,136.91,"trawlers",7.94402777777778
-8.26,136.89,"trawlers",7.59347222222222
-8.25,136.9,"trawlers",1.83291666666667
-8.25,136.87,"trawlers",2.85875
-8.25,136.93,"trawlers",4.69388888888889
-8.24,136.95,"trawlers",3.01083333333333
-8.24,136.94,"trawlers",2.13722222222222
-8.24,136.93,"trawlers",0.670972222222222
-8.21,136.96,"trawlers",5.87847222222222
-8.2,136.97,"trawlers",3.03111111111111
-8.19,136.5,"trawlers",0.0498611111111111
-8.17,136.5,"trawlers",2.50763888888889
-8.16,136.5,"trawlers",7.06541666666667
-8.15,136.5,"trawlers",5.91486111111111
-8.14,136.63,"trawlers",2.11569444444444
-8.13,136.63,"trawlers",5.80347222222222
-8.13,136.64,"trawlers",7.31125
-8.07,136.5,"trawlers",5.81138888888889
-6.06,107.75,"trawlers",0.150138888888889
-6.04,107.71,"trawlers",0.916944444444444
-5.98,107.73,"trawlers",5.83888888888889
-5.92,107.71,"trawlers",8.24986111111111
-5.86,107.72,"trawlers",5.95416666666667
-12.8,89.81,"drifting_longlines",1.10152777777778
-10.24,92.49,"drifting_longlines",5.10472222222222
-10.24,92.5,"drifting_longlines",1.60972222222222
-12.75,89.81,"drifting_longlines",0.906944444444444
-12.74,89.82,"drifting_longlines",1.64569444444444
-12.73,89.77,"drifting_longlines",5.1
-12.7,85.46,"drifting_longlines",9.95833333333333
-12.67,92.25,"drifting_longlines",4.22638888888889
-12.67,92.32,"drifting_longlines",1.97944444444444
-12.56,87.55,"drifting_longlines",1.83347222222222
-12.54,92.3,"drifting_longlines",1.82097222222222
-12.51,88.6,"drifting_longlines",3.09597222222222
-12.51,85.4,"drifting_longlines",2.92402777777778
-12.5,87.53,"drifting_longlines",3.28458333333333
-12.48,92.55,"drifting_longlines",1.78902777777778
-12.48,88.55,"drifting_longlines",10.7834722222222
-12.44,85.53,"drifting_longlines",1.85680555555556
-12.37,88.55,"drifting_longlines",3.27847222222222
-12.37,92.53,"drifting_longlines",4.01791666666667
-12.31,85.53,"drifting_longlines",8.29305555555556
-12.29,92.5,"drifting_longlines",4.02513888888889
-12.27,88.63,"drifting_longlines",1.84041666666667
-12.26,92.42,"drifting_longlines",1.60958333333333
-12.23,88.49,"drifting_longlines",7.65680555555556
-12.23,87.55,"drifting_longlines",1.81652777777778
-12.19,85.4,"drifting_longlines",1.13333333333333
-12.19,92.51,"drifting_longlines",1.11958333333333
-12.15,87.53,"drifting_longlines",3.17625
-12.11,88.36,"drifting_longlines",2.05166666666667
-12.11,92.5,"drifting_longlines",0.955277777777778
-12.1,85.4,"drifting_longlines",1
-12.09,85.53,"drifting_longlines",1.79291666666667
-12.08,87.37,"drifting_longlines",11.73625
-12.07,85.41,"drifting_longlines",6.52097222222222
-12.06,87.36,"drifting_longlines",18.2790277777778
-12.06,87.56,"drifting_longlines",4.94
-12.03,89.13,"drifting_longlines",3.31666666666667
-12.03,88.28,"drifting_longlines",9.1625
-11.97,88.55,"drifting_longlines",7.40055555555556
-11.93,88.6,"drifting_longlines",1.79277777777778
-11.91,87.6,"drifting_longlines",1.12347222222222
-11.88,89.24,"drifting_longlines",1.81222222222222
-11.83,87.6,"drifting_longlines",0.916805555555556
-11.76,85.53,"drifting_longlines",1.12097222222222
