"lat_bin","lon_bin","geartype","fishing_hours"
-9.67,135.73,"trawlers",5.32444444444444
-10.52,128.95,"trawlers",3.13541666666667
-10.41,129.05,"trawlers",0.713194444444444
-10.4,129.05,"trawlers",10.1704166666667
-10.32,129.12,"trawlers",3.74319444444444
-10.31,129.13,"trawlers",2.62263888888889
-10.25,129.15,"trawlers",3.57236111111111
-13.34,124.43,"drifting_longlines",3.82569444444444
1.26,103.76,"purse_seines",5.57777777777778
1.26,103.77,"purse_seines",5.58319444444444
1.24,103.78,"purse_seines",0.251805555555556
1.24,103.79,"purse_seines",0.439027777777778
1.24,103.8,"purse_seines",0.531388888888889
1.22,103.8,"purse_seines",0.283472222222222
1.22,103.81,"purse_seines",0.383194444444444
1.21,103.82,"purse_seines",7.58902777777778
1.2,103.83,"purse_seines",0.390555555555556
1.21,103.83,"purse_seines",0.724861111111111
1.2,103.84,"purse_seines",0.323888888888889
1.19,103.85,"purse_seines",0.270833333333333
1.28,103.96,"purse_seines",0.808611111111111
1.29,103.97,"purse_seines",1.58041666666667
1.28,103.97,"purse_seines",0.765
3.31,100.83,"trawlers",4.12347222222222
3.29,100.83,"trawlers",1.83291666666667
3.28,100.84,"trawlers",1.00041666666667
3.27,100.84,"trawlers",5.91347222222222
3.27,100.85,"trawlers",5.91097222222222
3.36,100.85,"trawlers",6.14736111111111
3.32,100.86,"trawlers",5.75013888888889
3.33,100.88,"trawlers",3.12486111111111
2.96,100.89,"trawlers",0.916527777777778
2.95,100.9,"trawlers",0.999722222222222
3.34,100.91,"trawlers",3.10652777777778
3.35,100.92,"trawlers",4.98333333333333
3.34,100.92,"trawlers",8.32347222222222
3.33,100.92,"trawlers",6.78347222222222
2.91,100.93,"trawlers",0.959444444444444
3.33,100.93,"trawlers",5.30375
3.32,100.93,"trawlers",0.382638888888889
2.89,100.94,"trawlers",0.958888888888889
3.27,100.95,"trawlers",6.00888888888889
3.31,100.95,"trawlers",8.17625
3.22,100.97,"trawlers",8.00236111111111
3.23,100.98,"trawlers",0.574027777777778
3.22,100.98,"trawlers",0.750138888888889
3.24,100.98,"trawlers",1.08625
3.21,100.99,"trawlers",0.790138888888889
3.25,101,"trawlers",0.161527777777778
3.28,101,"trawlers",5.37708333333333
3.26,101,"trawlers",0.180416666666667
3.27,101,"trawlers",7.63333333333333
3.01,101.02,"trawlers",0.291527777777778
3.06,101.02,"trawlers",0.375
3.03,101.02,"trawlers",0.373333333333333
3.16,101.03,"trawlers",0.291111111111111
3.08,101.03,"trawlers",0.9175
3.14,101.04,"trawlers",0.876388888888889
3.15,101.04,"trawlers",0.208888888888889
