"lat_bin","lon_bin","geartype","fishing_hours"
-9.83,135.92,"trawlers",21.6422222222222
-12.53,141.52,"trawlers",0.0418055555555556
-12.54,141.52,"trawlers",0.354305555555556
-12.69,141.53,"trawlers",0.220833333333333
-12.6,141.53,"trawlers",0.591944444444444
-12.7,141.53,"trawlers",0.179166666666667
-12.48,141.53,"trawlers",0.703888888888889
-12.53,141.53,"trawlers",0.162361111111111
-12.7,141.54,"trawlers",0.358333333333333
-12.7,141.55,"trawlers",0.470972222222222
-12.57,141.55,"trawlers",0.375
-12.56,141.55,"trawlers",0.266805555555556
-12.71,141.55,"trawlers",0.183472222222222
-12.47,141.57,"trawlers",6.43861111111111
4.67,113.98,"trawlers",7.00138888888889
4.66,113.98,"trawlers",1.04902777777778
4.66,113.99,"trawlers",1.27125
4.67,113.99,"trawlers",2.98944444444444
4.65,113.99,"trawlers",2.56138888888889
4.69,113.99,"trawlers",3.92486111111111
4.66,114,"trawlers",7.23638888888889
1.17,103.75,"purse_seines",0.507222222222222
1.18,103.76,"purse_seines",1.13458333333333
1.18,103.77,"purse_seines",0.971111111111111
1.18,103.78,"purse_seines",1.74958333333333
1.21,103.82,"purse_seines",0.503055555555556
1.21,103.82,"purse_seines",0.220277777777778
1.27,103.93,"purse_seines",0.233194444444444
1.27,103.94,"purse_seines",0.216944444444444
1.27,103.95,"purse_seines",2.21986111111111
1.27,103.96,"purse_seines",0.453194444444444
-4.97,89.65,"drifting_longlines",0.844861111111111
-4.53,89.65,"drifting_longlines",0.190277777777778
-4.55,89.65,"drifting_longlines",0.0625
-4.59,89.65,"drifting_longlines",0.152638888888889
-4.61,89.65,"drifting_longlines",0.24875
-4.49,89.65,"drifting_longlines",0.156805555555556
-4.68,89.65,"drifting_longlines",0.998888888888889
-4.5,89.65,"drifting_longlines",0.187638888888889
-4.98,89.65,"drifting_longlines",4.89694444444444
-4.56,89.65,"drifting_longlines",0.0998611111111111
-4.49,89.66,"drifting_longlines",0.352638888888889
-4.49,89.67,"drifting_longlines",3.01833333333333
-4.76,89.68,"drifting_longlines",0.5075
-4.71,89.68,"drifting_longlines",3.22819444444444
-4.83,89.69,"drifting_longlines",0.366111111111111
-4.88,89.69,"drifting_longlines",0.240416666666667
-4.78,89.69,"drifting_longlines",0.316944444444444
-4.85,89.69,"drifting_longlines",0.323194444444444
-4.8,89.69,"drifting_longlines",0.327638888888889
-4.91,89.7,"drifting_longlines",0.176527777777778
-4.9,89.7,"drifting_longlines",0.108194444444444
-4.93,89.7,"drifting_longlines",0.247083333333333
-4.89,89.7,"drifting_longlines",0.164861111111111
-5.04,89.71,"drifting_longlines",4.61916666666667
-4.94,89.71,"drifting_longlines",0.11625
-4.95,89.71,"drifting_longlines",0.168194444444444
-4.95,89.72,"drifting_longlines",0.175972222222222
-5.02,89.73,"drifting_longlines",0.330416666666667
-5.01,89.74,"drifting_longlines",0.179305555555556
-4.98,89.75,"drifting_longlines",0.345972222222222
-5,89.75,"drifting_longlines",0.215972222222222
-12.38,124.53,"drifting_longlines",0.516805555555556
-12.43,124.54,"drifting_longlines",10.4272222222222
-11.93,125,"drifting_longlines",6.43458333333333
-12.01,125,"drifting_longlines",0.441527777777778
-11.95,125.01,"drifting_longlines",0.525138888888889
