"lat_bin","lon_bin","geartype","fishing_hours","sst","chlorophyll"
-10.58,105.3,"drifting_longlines",0,26.5399990081787,0.216588362391584
-10.48,105.1,"drifting_longlines",0,26.4599990844727,0.216588362391584
-5.49,106.39,"drifting_longlines",0,28.7999992370605,0.618956693670241
-5.49,106.4,"drifting_longlines",0,28.7999992370605,0.618956693670241
-5.49,106.35,"drifting_longlines",0,28.7999992370605,0.618956693670241
-4.84,113.79,"drifting_longlines",0,27.4300003051758,0.565778667826464
-2.22,117.77,"trawlers",0,28.689998626709,0.425099888231073
-4.55,120.4,"purse_seines",0,NA,0.42829985935011
-1.79,134.49,"trawlers",0,28.6599998474121,0.191470532158835
-4.32,106.97,"drifting_longlines",0,28.6499996185303,0.713457190241489
-1.58,134.48,"trawlers",0,28.7299995422363,0.191470532158835
-4.02,119.62,"trawlers",0,28.3499984741211,0.400195525512436
-3.98,122.58,"drifting_longlines",0,27.4099998474121,0.562278180621391
-1.22,116.81,"trawlers",0,NA,0.916132139924325
-6.05,107.99,"trawlers",0,28.4599990844727,1.89429165577066
-8.53,116.83,"trawlers",5.80027777777778,NA,0.2868752004327
-5.97,107.84,"trawlers",0,28.6099987030029,0.588675387789694
-8.5,116.77,"trawlers",5.28527777777778,27.3199996948242,0.2868752004327
-8.49,116.67,"trawlers",3.49736111111111,NA,0.2868752004327
-8.48,116.73,"trawlers",6.53791666666667,NA,0.2868752004327
-5.87,105.75,"drifting_longlines",0,28.769998550415,0.796678600982688
-5.86,107.69,"trawlers",0,28.689998626709,0.588675387789694
-5.81,107.46,"trawlers",0,28.7799987792969,0.588675387789694
-5.8,107.55,"trawlers",0,28.689998626709,0.588675387789694
-3.19,116.37,"drifting_longlines",0,28.269998550415,0.633046727839524
-5.28,112.32,"drifting_longlines",0,27.6399993896484,0.380246339343398
-0.02,109.33,"drifting_longlines",0,NA,5.30716949022269
0.93,141.17,"purse_seines",0,29.1999988555908,0.123157665133476
0.95,141.24,"purse_seines",0,29.1999988555908,0.123157665133476
0.97,141.22,"purse_seines",0,29.1999988555908,0.123157665133476
0.99,141.03,"purse_seines",0,29.1999988555908,0.123157665133476
1,140.95,"purse_seines",0,28.9899997711182,0.116321500390768
1,141.11,"purse_seines",0,29.0999984741211,NA
1,141.14,"purse_seines",0,29.0999984741211,NA
1.01,141.06,"purse_seines",0,29.0999984741211,NA
1.01,141.07,"purse_seines",0,29.0999984741211,NA
1.01,141.08,"purse_seines",0,29.0999984741211,NA
1.19,141.24,"purse_seines",0,29.0999984741211,NA
1.36,141.37,"purse_seines",0,29.0699996948242,NA
1.23,103.81,"trawlers",0,NA,5.62133121490479
