"lat_bin","lon_bin","geartype","fishing_hours"
-13.76,139.14,"trawlers",8.52347222222222
1.18,103.8,"purse_seines",0.258194444444444
1.18,103.81,"purse_seines",0.216111111111111
1.18,103.82,"purse_seines",0.212083333333333
1.21,103.82,"purse_seines",6.65555555555556
1.22,103.81,"purse_seines",0.274722222222222
-6.05,106.97,"purse_seines",10.0955555555556
-6.04,106.97,"purse_seines",0.220833333333333
-6.04,106.96,"purse_seines",0.9125
-5.96,106.84,"purse_seines",0.688333333333333
-12.79,90.14,"drifting_longlines",0.244583333333333
-5.11,93.05,"drifting_longlines",3.60291666666667
-12.78,90.14,"drifting_longlines",0.136111111111111
-5.09,93.08,"drifting_longlines",3.2
-12.76,90.14,"drifting_longlines",0.170972222222222
-5.08,93.05,"drifting_longlines",0.340277777777778
-12.75,90.14,"drifting_longlines",0.184861111111111
-12.73,90.14,"drifting_longlines",0.219722222222222
-5.05,93.05,"drifting_longlines",0.361111111111111
-12.72,90.14,"drifting_longlines",0.135
-12.71,90.13,"drifting_longlines",0.128472222222222
-12.7,90.13,"drifting_longlines",0.213888888888889
-5.02,93.06,"drifting_longlines",0.357083333333333
-12.68,90.13,"drifting_longlines",0.292916666666667
-12.66,90.13,"drifting_longlines",0.330277777777778
-4.98,93.06,"drifting_longlines",0.337222222222222
-4.97,93.06,"drifting_longlines",0.25125
-4.96,93.07,"drifting_longlines",1.68597222222222
-12.63,90.13,"drifting_longlines",3.44027777777778
-4.95,93.06,"drifting_longlines",1.09319444444444
-12.61,90.15,"drifting_longlines",2.24597222222222
-12.6,89.7,"drifting_longlines",2.07763888888889
-12.57,89.86,"drifting_longlines",2.90597222222222
-12.56,89.53,"drifting_longlines",3.05
-12.55,90.15,"drifting_longlines",0.198611111111111
-12.54,90.15,"drifting_longlines",0.147083333333333
-12.54,89.93,"drifting_longlines",1.22083333333333
-12.5,90.15,"drifting_longlines",0.180555555555556
-12.48,90.15,"drifting_longlines",0.148472222222222
-12.48,89.46,"drifting_longlines",3.07097222222222
-12.46,89.85,"drifting_longlines",0.407083333333333
-12.44,90.15,"drifting_longlines",0.147222222222222
-12.43,90.15,"drifting_longlines",0.0709722222222222
-12.42,90.15,"drifting_longlines",0.120694444444444
-12.41,89.81,"drifting_longlines",0.172361111111111
-12.4,89.8,"drifting_longlines",0.161111111111111
-12.39,90.15,"drifting_longlines",0.131944444444444
-12.37,90.14,"drifting_longlines",0.136111111111111
-12.37,90.15,"drifting_longlines",0.0651388888888889
-12.36,89.76,"drifting_longlines",0.159444444444444
-12.35,89.51,"drifting_longlines",1.26527777777778
-12.35,89.76,"drifting_longlines",0.180416666666667
-12.34,90.11,"drifting_longlines",0.166666666666667
-12.33,90.08,"drifting_longlines",0.116805555555556
-12.33,90.09,"drifting_longlines",0.0847222222222222
-12.31,90.06,"drifting_longlines",0.134722222222222
-12.3,89.51,"drifting_longlines",0.172361111111111
-12.3,89.71,"drifting_longlines",0.236111111111111
-12.3,90.04,"drifting_longlines",0.0959722222222222
-12.29,93.04,"drifting_longlines",0.375416666666667
-12.29,93.15,"drifting_longlines",0.0798611111111111
-12.29,89.51,"drifting_longlines",0.0583333333333333
-12.29,93.07,"drifting_longlines",0.357083333333333
-12.29,93.13,"drifting_longlines",0.113194444444444
-12.29,93.18,"drifting_longlines",0.185
-12.29,93.19,"drifting_longlines",0.21
-12.29,93.14,"drifting_longlines",0.1425
-12.29,93.1,"drifting_longlines",0.279444444444444
-12.29,93.12,"drifting_longlines",0.21875
-12.29,93.16,"drifting_longlines",0.150833333333333
-12.29,90.03,"drifting_longlines",0.133333333333333
-12.29,93.01,"drifting_longlines",2.52125
-12.28,93.22,"drifting_longlines",0.172222222222222
-12.28,92.88,"drifting_longlines",0.148611111111111
-12.28,93.23,"drifting_longlines",0.123472222222222
-12.28,93.01,"drifting_longlines",0.19875
-12.28,93,"drifting_longlines",0.147222222222222
-12.28,92.96,"drifting_longlines",0.147222222222222
-12.28,92.94,"drifting_longlines",0.226527777777778
-12.28,89.68,"drifting_longlines",0.0694444444444444
-12.28,89.51,"drifting_longlines",0.15
-12.28,89.69,"drifting_longlines",0.0833333333333333
-12.28,92.89,"drifting_longlines",0.163611111111111
-12.28,93.24,"drifting_longlines",0.207638888888889
-12.27,93.07,"drifting_longlines",0.1875
-12.27,93.08,"drifting_longlines",2.24430555555556
-12.27,90,"drifting_longlines",0.260833333333333
-12.27,93.25,"drifting_longlines",0.115972222222222
-12.26,89.67,"drifting_longlines",0.0847222222222222
-12.26,93.25,"drifting_longlines",0.237638888888889
-12.25,92.86,"drifting_longlines",0.158611111111111
-12.25,89.66,"drifting_longlines",0.0516666666666667
-12.25,93.25,"drifting_longlines",0.107083333333333
-12.24,89.65,"drifting_longlines",0.166666666666667
-12.24,89.95,"drifting_longlines",0.21375
-12.24,92.86,"drifting_longlines",0.0847222222222222
-12.24,93.25,"drifting_longlines",0.125833333333333
-12.23,93.25,"drifting_longlines",0.276805555555556
-12.23,89.94,"drifting_longlines",0.0833333333333333
-12.23,89.51,"drifting_longlines",0.174861111111111
-12.22,92.86,"drifting_longlines",0.135833333333333
-12.22,89.93,"drifting_longlines",0.182083333333333
-12.21,89.51,"drifting_longlines",0.156944444444444
-12.2,93.25,"drifting_longlines",0.352916666666667
-12.2,89.88,"drifting_longlines",5.55430555555556
-12.2,89.61,"drifting_longlines",0.30125
-12.19,89.89,"drifting_longlines",0.834722222222222
-12.19,92.86,"drifting_longlines",0.166666666666667
-12.18,92.78,"drifting_longlines",3.08583333333333
-12.17,89.51,"drifting_longlines",0.143055555555556
-12.17,93.26,"drifting_longlines",0.301388888888889
-12.17,89.45,"drifting_longlines",2.53347222222222
-12.16,89.51,"drifting_longlines",0.0763888888888889
-12.16,92.86,"drifting_longlines",0.152777777777778
-12.16,92.66,"drifting_longlines",2.99027777777778
-12.15,89.56,"drifting_longlines",0.201527777777778
-12.15,93.26,"drifting_longlines",0.434861111111111
-12.14,92.72,"drifting_longlines",0.170694444444444
-12.14,89.45,"drifting_longlines",0.33125
-12.14,92.77,"drifting_longlines",0.130277777777778
-12.14,92.76,"drifting_longlines",0.0736111111111111
-12.14,92.54,"drifting_longlines",2.29902777777778
-12.14,92.75,"drifting_longlines",0.0933333333333333
-12.14,89.54,"drifting_longlines",0.0890277777777778
-12.14,93,"drifting_longlines",11.7180555555556
-12.14,92.69,"drifting_longlines",0.237222222222222
-12.14,92.65,"drifting_longlines",0.390416666666667
-12.14,92.81,"drifting_longlines",0.194444444444444
-12.14,92.85,"drifting_longlines",0.175138888888889
-12.14,89.51,"drifting_longlines",0.11125
-12.14,92.56,"drifting_longlines",0.331944444444444
-12.13,89.45,"drifting_longlines",0.324861111111111
-12.13,89.53,"drifting_longlines",0.133194444444444
-12.13,93.25,"drifting_longlines",2.48583333333333
-12.12,89.79,"drifting_longlines",2.29041666666667
-12.11,89.5,"drifting_longlines",0.159305555555556
-12.11,89.51,"drifting_longlines",0.1125
-12.11,92.99,"drifting_longlines",7.52444444444444
-12.1,89.51,"drifting_longlines",0.08875
-12.1,89.45,"drifting_longlines",0.372777777777778
-12.09,89.47,"drifting_longlines",0.181944444444444
-12.08,89.51,"drifting_longlines",0.163888888888889
-12.08,89.44,"drifting_longlines",0.176527777777778
-12.07,89.44,"drifting_longlines",0.130694444444444
-12.06,89.43,"drifting_longlines",0.191805555555556
-12.06,89.44,"drifting_longlines",0.170416666666667
-12.03,89.51,"drifting_longlines",0.148611111111111
-12.02,89.51,"drifting_longlines",0.0805555555555555
-12,89.51,"drifting_longlines",0.134722222222222
-11.96,89.51,"drifting_longlines",0.12375
-11.95,89.51,"drifting_longlines",0.0763888888888889
-11.93,92.83,"drifting_longlines",3.60986111111111
-11.93,89.51,"drifting_longlines",0.130416666666667
-11.92,92.77,"drifting_longlines",0.540416666666667
-11.92,92.74,"drifting_longlines",0.18625
-11.92,92.72,"drifting_longlines",0.23125
-11.92,92.75,"drifting_longlines",0.27
-11.91,92.64,"drifting_longlines",0.177638888888889
-11.91,92.62,"drifting_longlines",0.209027777777778
-11.91,92.59,"drifting_longlines",0.192916666666667
-11.91,92.58,"drifting_longlines",0.165277777777778
-11.91,92.7,"drifting_longlines",0.359861111111111
-11.91,92.61,"drifting_longlines",0.0918055555555556
-11.91,92.65,"drifting_longlines",0.170416666666667
-11.91,92.6,"drifting_longlines",0.144305555555556
-11.91,92.57,"drifting_longlines",0.230277777777778
-11.91,92.67,"drifting_longlines",0.334305555555556
-11.9,89.51,"drifting_longlines",0.122361111111111
-11.9,92.55,"drifting_longlines",2.9825
-11.9,93,"drifting_longlines",0.148472222222222
-11.9,92.99,"drifting_longlines",1.50291666666667
-11.88,89.52,"drifting_longlines",0.0902777777777778
-11.88,92.51,"drifting_longlines",1.35847222222222
-11.87,92.65,"drifting_longlines",5.4875
-11.86,89.52,"drifting_longlines",0.134583333333333
-11.85,93,"drifting_longlines",0.16375
-11.84,92.88,"drifting_longlines",0.0693055555555556
-11.84,92.66,"drifting_longlines",0.140277777777778
-11.84,92.93,"drifting_longlines",0.155694444444444
-11.84,92.81,"drifting_longlines",0.134861111111111
-11.84,92.61,"drifting_longlines",0.387638888888889
-11.84,92.47,"drifting_longlines",2.31986111111111
-11.84,92.89,"drifting_longlines",0.141666666666667
-11.84,92.78,"drifting_longlines",0.120833333333333
-11.84,92.83,"drifting_longlines",0.125
-11.84,92.75,"drifting_longlines",0.133472222222222
-11.84,92.82,"drifting_longlines",0.0763888888888889
-11.84,92.68,"drifting_longlines",0.101388888888889
-11.84,92.64,"drifting_longlines",0.699583333333333
-11.84,92.72,"drifting_longlines",0.147083333333333
-11.84,92.7,"drifting_longlines",0.105555555555556
-11.84,92.95,"drifting_longlines",0.2
-11.84,92.49,"drifting_longlines",0.0819444444444444
-11.84,92.5,"drifting_longlines",0.337222222222222
-11.84,92.76,"drifting_longlines",0.0873611111111111
-11.84,92.87,"drifting_longlines",0.134583333333333
-11.84,93,"drifting_longlines",0.190138888888889
-11.82,89.52,"drifting_longlines",0.136111111111111
-11.81,89.52,"drifting_longlines",0.0556944444444444
-11.8,89.52,"drifting_longlines",0.0470833333333333
-11.79,89.52,"drifting_longlines",0.168055555555556
-11.73,89.52,"drifting_longlines",0.781388888888889
-4.01,92.4,"drifting_longlines",2.16666666666667
-4,92.39,"drifting_longlines",0.347222222222222
-3.99,92.39,"drifting_longlines",0.324722222222222
-3.98,92.45,"drifting_longlines",3.37916666666667
-3.98,92.37,"drifting_longlines",0.3725
