"lat_bin","lon_bin","geartype","fishing_hours","sst","chlorophyll"
-12.74,137.78,"trawlers",0,29.7199993133545,0.235342834606466
-12.67,137.72,"trawlers",4.00416666666667,29.7899990081787,0.235342834606466
-12.62,137.81,"trawlers",0,29.7199993133545,0.235342834606466
-12.62,137.82,"trawlers",0,29.7199993133545,0.235342834606466
-12.59,124.24,"drifting_longlines",0,30.0900001525879,0.131679414588166
-12.58,124.23,"drifting_longlines",0,30.0900001525879,0.131679414588166
-12.58,124.24,"drifting_longlines",0,30.0900001525879,0.131679414588166
-9.97,129.51,"trawlers",13.7936111111111,29.689998626709,0.184961961449257
-12.48,130.83,"drifting_longlines",0,30.8499984741211,1.12179421048079
-12.46,130.85,"drifting_longlines",0,30.8499984741211,1.12179421048079
-12.46,130.84,"other_fishing",0,30.8499984741211,1.12179421048079
-12.46,130.8,"drifting_longlines",0,30.8499984741211,1.12179421048079
-12.46,130.84,"drifting_longlines",0,30.8499984741211,1.12179421048079
-12.44,130.78,"drifting_longlines",0,30.8499984741211,1.12179421048079
-12.42,130.76,"drifting_longlines",0,30.8499984741211,1.12179421048079
-12.39,130.74,"drifting_longlines",0,30.769998550415,1.12179421048079
-12.37,130.71,"drifting_longlines",0,30.769998550415,1.12179421048079
-12.35,130.68,"drifting_longlines",0,30.769998550415,1.12179421048079
-12.33,130.65,"drifting_longlines",0,30.769998550415,1.12179421048079
-12.31,130.62,"drifting_longlines",0,30.769998550415,1.12179421048079
-12.29,130.59,"drifting_longlines",0,30.769998550415,1.12179421048079
-12.21,136.95,"trawlers",0,29.3499984741211,0.973700482646624
-9.65,136.83,"trawlers",12.2808333333333,29.7799987792969,0.222448057929675
-12.19,136.87,"trawlers",0,29.3499984741211,0.973700482646624
-12.18,136.84,"trawlers",0,29.3499984741211,0.973700482646624
-12.18,136.86,"trawlers",0,29.3499984741211,0.973700482646624
-9.58,135.7,"trawlers",0,29.7199993133545,0.437553301027843
-12.08,130.28,"drifting_longlines",0,30.0299987792969,1.12179421048079
-12.07,130.27,"drifting_longlines",0,30.0299987792969,1.12179421048079
-11.81,129.89,"drifting_longlines",0,29.8999996185303,0.590473099537194
-13.49,136.75,"trawlers",10.0556944444444,29.7099990844727,0.761032188963738
-13.47,136.74,"trawlers",6.47513888888889,29.5599994659424,0.761032188963738
-13.44,136.74,"trawlers",9.77472222222222,29.5599994659424,0.761032188963738
-13.43,136.74,"trawlers",2.31625,29.5599994659424,0.761032188963738
-13.28,124.22,"drifting_longlines",0,29.769998550415,0.185495275926788
-13.27,124.22,"drifting_longlines",0,29.769998550415,0.185495275926788
-13.05,124.84,"drifting_longlines",0,30.1499996185303,0.185495275926788
