"lat_bin","lon_bin","geartype","fishing_hours"
-9.52,132.57,"drifting_longlines",8.22680555555556
-10.78,98.08,"drifting_longlines",5.52777777777778
-7.49,136.82,"trawlers",1.80486111111111
-7.49,136.86,"trawlers",0.280138888888889
-7.49,136.87,"trawlers",1.57583333333333
-7.49,137.02,"trawlers",11.6159722222222
-7.35,137.18,"trawlers",14.3527777777778
-8.93,138.43,"trawlers",11.7843055555556
-8.64,136.91,"trawlers",6.70097222222222
-6.02,107.77,"trawlers",16.4973611111111
-5.56,120.81,"drifting_longlines",3.36166666666667
-2.51,86.26,"drifting_longlines",2.78875
-2.5,85.42,"drifting_longlines",3.00277777777778
-2.49,86.24,"drifting_longlines",2.76527777777778
-2.41,86.38,"drifting_longlines",2.07291666666667
-2.4,86.4,"drifting_longlines",2.14388888888889
-3.14,85.29,"drifting_longlines",1.52638888888889
-3.1,85.12,"drifting_longlines",0.937916666666667
-3.1,85.1,"drifting_longlines",0.0895833333333333
-3.1,85.09,"drifting_longlines",3.5175
-3.09,85.35,"drifting_longlines",5.98055555555556
-3.06,85.53,"drifting_longlines",4.83138888888889
-3.05,85.48,"drifting_longlines",1.83166666666667
-3.01,85.25,"drifting_longlines",4.47888888888889
-2.99,85.35,"drifting_longlines",1.80194444444444
-2.98,85.43,"drifting_longlines",1.53041666666667
-2.93,85.55,"drifting_longlines",1.69083333333333
-2.92,85.43,"drifting_longlines",1.70916666666667
-2.92,85.84,"drifting_longlines",4.36833333333333
-2.91,85.85,"drifting_longlines",1.61972222222222
-2.82,85.59,"drifting_longlines",4.83597222222222
-2.81,85.84,"drifting_longlines",4.06361111111111
-2.8,85.42,"drifting_longlines",0.890694444444444
-2.77,85.42,"drifting_longlines",1.13666666666667
-2.74,85.43,"drifting_longlines",2.74708333333333
-2.7,85.91,"drifting_longlines",1.82569444444444
-2.6,86.02,"drifting_longlines",2.53097222222222
-2.6,85.42,"drifting_longlines",1.87222222222222
-8.86,92.23,"drifting_longlines",0.917916666666667
-8.85,92.22,"drifting_longlines",1.1625
-8.84,92.17,"drifting_longlines",2.72486111111111
-8.65,92.33,"drifting_longlines",2.14916666666667
-8.61,92.36,"drifting_longlines",2.82347222222222
