"","lat_bin","lon_bin","geartype","fishing_hours"
"20",-12.55,141.53,"trawlers",3.72916666666667
"23",-12.52,141.55,"trawlers",0.645694444444444
"25",-12.85,141.57,"trawlers",2.28805555555556
"26",-12.84,141.57,"trawlers",0.749722222222222
"27",-12.85,141.58,"trawlers",0.362222222222222
"29",-12.41,141.6,"trawlers",0.675
"31",-12.43,141.6,"trawlers",0.38375
"33",-12.82,141.61,"trawlers",1.92972222222222
"35",-12.84,141.61,"trawlers",0.454305555555556
"39",-12.85,141.62,"trawlers",8.54666666666667
"40",-12.83,141.62,"trawlers",6.57430555555556
"41",-12.85,141.63,"trawlers",0.518194444444444
"42",-12.34,141.63,"trawlers",0.729166666666667
"43",-12.82,141.63,"trawlers",6.57027777777778
"44",-12.83,141.63,"trawlers",6.42486111111111
"45",-12.84,141.63,"trawlers",5.27722222222222
"46",-12.83,141.64,"trawlers",4.25458333333333
"48",-10.48,134.02,"trawlers",3.82125
"49",-10.52,134.05,"trawlers",0.5
"50",-10.53,134.06,"trawlers",0.182916666666667
"51",-10.26,134.06,"trawlers",3.4625
"52",-13.91,123.89,"drifting_longlines",2.78875
"54",-13.92,123.93,"drifting_longlines",0.570694444444445
"55",-13.94,123.94,"drifting_longlines",0.183472222222222
"56",-13.96,123.95,"drifting_longlines",0.797222222222222
"57",-13.95,123.95,"drifting_longlines",0.92125
"58",-13.96,123.96,"drifting_longlines",0.368472222222222
"59",-13.95,123.96,"drifting_longlines",3.38
"60",-13.96,123.97,"drifting_longlines",5.19166666666667
"61",-13.97,123.97,"drifting_longlines",3.23611111111111
"65",-10.32,129.78,"trawlers",3.70236111111111
"66",-10.3,129.78,"trawlers",2.44847222222222
"67",-10.3,129.79,"trawlers",0.704027777777778
"68",-10.2,129.85,"trawlers",3.69819444444444
"69",-10.34,129.88,"trawlers",2.59430555555556
"70",-10.12,129.89,"trawlers",5.04902777777778
"71",-10.34,129.91,"trawlers",3.61847222222222
"72",-10.39,130.05,"trawlers",5.09930555555556
"73",-10.06,130.2,"drifting_longlines",10.3561111111111
"74",-13.07,137.9,"trawlers",2.54194444444444
"75",-13.07,137.91,"trawlers",0.1625
"76",-10.07,130.24,"drifting_longlines",6.30041666666667
"77",-13.07,137.93,"trawlers",0.295416666666667
"78",-10.07,130.27,"drifting_longlines",0.145972222222222
"79",-13.07,137.95,"trawlers",0.245694444444444
"80",-13.06,137.95,"trawlers",0.0959722222222222
"81",-10.07,130.28,"drifting_longlines",1.88861111111111
"82",-13.06,137.96,"trawlers",0.0461111111111111
"84",-12.93,138.03,"trawlers",3.05847222222222
"85",-12.93,138.04,"trawlers",0.449583333333333
"86",-12.95,138.05,"trawlers",0.837638888888889
"87",-10.01,130.39,"drifting_longlines",1.11055555555556
"88",-10.02,130.4,"drifting_longlines",0.416944444444444
"89",-10.04,130.4,"drifting_longlines",4.54291666666667
"90",-10.01,130.4,"drifting_longlines",0.441805555555556
"93",-7.17,112.68,"drifting_longlines",0.396111111111111
"118",5.6,95.31,"fixed_gear",1.37277777777778
"120",5.56,95.31,"fixed_gear",0.853888888888889
"121",5.6,95.32,"fixed_gear",0.638333333333333
"127",5.63,95.35,"fixed_gear",1.31638888888889
"191",1.21,103.79,"purse_seines",0.195138888888889
"200",1.21,103.82,"purse_seines",0.919861111111111
"239",-11.66,91.15,"drifting_longlines",0.231666666666667
"240",-11.68,91.16,"drifting_longlines",0.180555555555556
"241",-11.64,91.16,"drifting_longlines",0.354027777777778
"242",-11.62,91.17,"drifting_longlines",0.271944444444444
"243",-11.61,91.18,"drifting_longlines",0.17375
"244",-11.56,91.18,"drifting_longlines",0.34875
"245",-11.58,91.18,"drifting_longlines",0.163333333333333
"246",-11.57,91.18,"drifting_longlines",0.163611111111111
"247",-11.6,91.18,"drifting_longlines",0.163333333333333
"248",-11.53,91.19,"drifting_longlines",0.430555555555556
"249",-11.71,91.19,"drifting_longlines",0.290277777777778
"250",-11.48,91.19,"drifting_longlines",0.328611111111111
"251",-11.5,91.19,"drifting_longlines",0.334861111111111
"252",-11.46,91.19,"drifting_longlines",0.325277777777778
"253",-11.44,91.2,"drifting_longlines",1.22875
"254",-11.26,91.2,"drifting_longlines",0.437777777777778
"255",-11.22,91.2,"drifting_longlines",0.493611111111111
"256",-11.14,91.21,"drifting_longlines",0.227222222222222
"257",-11.29,91.21,"drifting_longlines",0.2975
"258",-11.19,91.21,"drifting_longlines",0.282222222222222
"259",-11.16,91.21,"drifting_longlines",0.205555555555556
"260",-11.15,91.21,"drifting_longlines",0.122222222222222
"261",-11.18,91.21,"drifting_longlines",0.2775
